# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.978530, 8.011214, 1.539065, 1.539065
-7.399457, 7.736978, 1.539065, 1.539065
-7.820383, 7.462742, 1.539065, 1.539065
-8.241310, 7.188506, 1.539065, 1.539065
-8.662236, 6.914270, 1.539065, 1.539065
-9.083163, 6.640034, 1.539065, 1.539065
-9.504089, 6.365798, 1.539065, 1.539065
-9.925016, 6.091562, 1.539065, 1.539065
-10.345942, 5.817326, 1.539065, 1.539065
-10.766869, 5.543090, 1.539065, 1.539065
-11.187796, 5.268854, 1.539065, 1.539065
-11.608722, 4.994618, 1.539065, 1.539065
-12.029649, 4.720382, 1.539065, 1.539065
-12.450575, 4.446146, 1.539065, 1.539065
-12.871502, 4.171910, 1.539065, 1.539065
-13.292428, 3.897674, 1.539065, 1.539065
-13.713355, 3.623438, 1.539065, 1.539065
-14.134282, 3.349202, 1.539065, 1.539065
-14.555208, 3.074966, 1.539065, 1.539065
-14.965561, 2.785743, 1.539065, 1.539065
-15.325871, 2.436535, 1.539065, 1.539065
-15.623416, 2.032508, 1.539065, 1.539065
-15.849987, 1.584807, 1.539065, 1.539065
-15.999336, 1.105782, 1.539065, 1.539065
-16.067342, 0.608645, 1.539065, 1.539065
-16.052130, 0.107109, 1.539065, 1.539065
-15.954120, -0.384993, 1.539065, 1.539065
-15.776015, -0.854086, 1.539065, 1.539065
-15.522727, -1.287232, 1.539065, 1.539065
-15.201244, -1.672483, 1.539065, 1.539065
-14.820432, -1.999213, 1.539065, 1.539065
-14.395222, -2.266332, 1.539065, 1.539065
-13.982255, -2.551552, 1.539065, 1.539065
-13.617577, -2.896322, 1.539065, 1.539065
-13.310031, -3.292896, 1.539065, 1.539065
-13.066879, -3.731910, 1.539065, 1.539065
-12.893865, -4.202995, 1.539065, 1.539065
-12.795074, -4.695026, 1.539065, 1.539065
-12.772838, -5.196384, 1.539065, 1.539065
-12.827684, -5.695228, 1.539065, 1.539065
-12.958314, -6.179778, 1.539065, 1.539065
-13.161645, -6.638591, 1.539065, 1.539065
-13.415331, -7.072167, 1.539065, 1.539065
-13.671786, -7.504157, 1.539065, 1.539065
-13.928240, -7.936148, 1.539065, 1.539065
-14.152284, -8.384638, 1.539065, 1.539065
-14.258595, -8.874100, 1.539065, 1.539065
-14.235960, -9.374454, 1.539065, 1.539065
-14.085894, -9.852305, 1.539065, 1.539065
-13.818413, -10.275760, 1.539065, 1.539065
-13.451371, -10.616557, 1.539065, 1.539065
-13.009262, -10.851948, 1.539065, 1.539065
-12.521593, -10.966219, 1.539065, 1.539065
-12.020911, -10.951737, 1.539065, 1.539065
-11.540633, -10.809460, 1.539065, 1.539065
-11.112817, -10.548876, 1.539065, 1.539065
-10.766024, -10.187367, 1.539065, 1.539065
-10.501328, -9.760635, 1.539065, 1.539065
-10.244873, -9.328644, 1.539065, 1.539065
-9.988419, -8.896654, 1.539065, 1.539065
-9.718867, -8.473025, 1.539065, 1.539065
-9.391883, -8.092289, 1.539065, 1.539065
-9.010423, -7.766150, 1.539065, 1.539065
-8.583496, -7.502308, 1.539065, 1.539065
-8.121183, -7.306995, 1.539065, 1.539065
-7.634401, -7.184825, 1.539065, 1.539065
-7.134648, -7.138681, 1.539065, 1.539065
