# x_m, y_m, w_tr_right_m, w_tr_left_m
0.000000, -8.802178, 2.171226, 2.171226
-0.504199, -8.802178, 2.171226, 2.171226
-1.008397, -8.802178, 2.171226, 2.171226
-1.512596, -8.802178, 2.171226, 2.171226
-2.016793, -8.801571, 2.171226, 2.171226
-2.520369, -8.778512, 2.171226, 2.171226
-3.021250, -8.721604, 2.171226, 2.171226
-3.517165, -8.631102, 2.171226, 2.171226
-4.005862, -8.507419, 2.171226, 2.171226
-4.485124, -8.351115, 2.171226, 2.171226
-4.952770, -8.162885, 2.171226, 2.171226
-5.406678, -7.943590, 2.171226, 2.171226
-5.844792, -7.694233, 2.171226, 2.171226
-6.265124, -7.415948, 2.171226, 2.171226
-6.665765, -7.109995, 2.171226, 2.171226
-7.044900, -6.777764, 2.171226, 2.171226
-7.400806, -6.420763, 2.171226, 2.171226
-7.731870, -6.040611, 2.171226, 2.171226
-8.036588, -5.639033, 2.171226, 2.171226
-8.313579, -5.217852, 2.171226, 2.171226
-8.561586, -4.778979, 2.171226, 2.171226
-8.779483, -4.324405, 2.171226, 2.171226
-8.966282, -3.856193, 2.171226, 2.171226
-9.121134, -3.376468, 2.171226, 2.171226
-9.243338, -2.887406, 2.171226, 2.171226
-9.332339, -2.391227, 2.171226, 2.171226
-9.387733, -1.890182, 2.171226, 2.171226
-9.409269, -1.386545, 2.171226, 2.171226
-9.409724, -0.882348, 2.171226, 2.171226
-9.409724, -0.378149, 2.171226, 2.171226
-9.409724, 0.126050, 2.171226, 2.171226
-9.409724, 0.630248, 2.171226, 2.171226
-9.409724, 1.134447, 2.171226, 2.171226
-9.402787, 1.638546, 2.171226, 2.171226
-9.364288, 2.141174, 2.171226, 2.171226
-9.292037, 2.640069, 2.171226, 2.171226
-9.186363, 3.132967, 2.171226, 2.171226
-9.047744, 3.617632, 2.171226, 2.171226
-8.876810, 4.091865, 2.171226, 2.171226
-8.674336, 4.553513, 2.171226, 2.171226
-8.441243, 5.000483, 2.171226, 2.171226
-8.178586, 5.430745, 2.171226, 2.171226
-7.887558, 5.842347, 2.171226, 2.171226
-7.569480, 6.233422, 2.171226, 2.171226
-7.225795, 6.602196, 2.171226, 2.171226
-6.858062, 6.946994, 2.171226, 2.171226
-6.467951, 7.266252, 2.171226, 2.171226
-6.057230, 7.558522, 2.171226, 2.171226
-5.627765, 7.822478, 2.171226, 2.171226
-5.181504, 8.056921, 2.171226, 2.171226
-4.720472, 8.260788, 2.171226, 2.171226
-4.246760, 8.433154, 2.171226, 2.171226
-3.762519, 8.573236, 2.171226, 2.171226
-3.269945, 8.680399, 2.171226, 2.171226
-2.771275, 8.754157, 2.171226, 2.171226
-2.268770, 8.794176, 2.171226, 2.171226
-1.764695, 8.802178, 2.171226, 2.171226
-1.260497, 8.802178, 2.171226, 2.171226
-0.756298, 8.802178, 2.171226, 2.171226
-0.252099, 8.802178, 2.171226, 2.171226
0.252099, 8.802178, 2.171226, 2.171226
0.756298, 8.802178, 2.171226, 2.171226
1.260497, 8.802178, 2.171226, 2.171226
1.764695, 8.802178, 2.171226, 2.171226
2.268770, 8.794176, 2.171226, 2.171226
2.771275, 8.754157, 2.171226, 2.171226
3.269945, 8.680399, 2.171226, 2.171226
3.762519, 8.573236, 2.171226, 2.171226
4.246760, 8.433154, 2.171226, 2.171226
4.720472, 8.260788, 2.171226, 2.171226
5.181504, 8.056921, 2.171226, 2.171226
5.627765, 7.822478, 2.171226, 2.171226
