# x_m, y_m, w_tr_right_m, w_tr_left_m
5.380097, 11.294916, 1.648552, 1.648552
4.970864, 11.583020, 1.648552, 1.648552
4.561632, 11.871124, 1.648552, 1.648552
4.152399, 12.159228, 1.648552, 1.648552
3.743166, 12.447332, 1.648552, 1.648552
3.333933, 12.735437, 1.648552, 1.648552
2.924701, 13.023541, 1.648552, 1.648552
2.515468, 13.311645, 1.648552, 1.648552
2.106235, 13.599749, 1.648552, 1.648552
1.697002, 13.887853, 1.648552, 1.648552
1.287770, 14.175957, 1.648552, 1.648552
0.878537, 14.464062, 1.648552, 1.648552
0.469304, 14.752166, 1.648552, 1.648552
0.060072, 15.040270, 1.648552, 1.648552
-0.349161, 15.328374, 1.648552, 1.648552
-0.758394, 15.616478, 1.648552, 1.648552
-1.167627, 15.904583, 1.648552, 1.648552
-1.576859, 16.192687, 1.648552, 1.648552
-1.986092, 16.480791, 1.648552, 1.648552
-2.395325, 16.768895, 1.648552, 1.648552
-2.804558, 17.056999, 1.648552, 1.648552
-3.213790, 17.345103, 1.648552, 1.648552
-3.623023, 17.633208, 1.648552, 1.648552
-4.032256, 17.921312, 1.648552, 1.648552
-4.441489, 18.209416, 1.648552, 1.648552
-4.850721, 18.497520, 1.648552, 1.648552
-5.259954, 18.785624, 1.648552, 1.648552
-5.681965, 19.054292, 1.648552, 1.648552
-6.128258, 19.280319, 1.648552, 1.648552
-6.594602, 19.461392, 1.648552, 1.648552
-7.076482, 19.595758, 1.648552, 1.648552
-7.569233, 19.682115, 1.648552, 1.648552
-8.068084, 19.719629, 1.648552, 1.648552
-8.568207, 19.707937, 1.648552, 1.648552
-9.064758, 19.647151, 1.648552, 1.648552
-9.552931, 19.537860, 1.648552, 1.648552
-10.028001, 19.381124, 1.648552, 1.648552
-10.485366, 19.178458, 1.648552, 1.648552
-10.920601, 18.931825, 1.648552, 1.648552
-11.329491, 18.643613, 1.648552, 1.648552
-11.708077, 18.316612, 1.648552, 1.648552
-12.052695, 17.953988, 1.648552, 1.648552
-12.360007, 17.559251, 1.648552, 1.648552
-12.627040, 17.136223, 1.648552, 1.648552
-12.851206, 16.688999, 1.648552, 1.648552
-13.030337, 16.221909, 1.648552, 1.648552
-13.162697, 15.739474, 1.648552, 1.648552
-13.247005, 15.246365, 1.648552, 1.648552
-13.282445, 14.747357, 1.648552, 1.648552
-13.268672, 14.247279, 1.648552, 1.648552
-13.205820, 13.750973, 1.648552, 1.648552
