# x_m, y_m, w_tr_right_m, w_tr_left_m
-11.025227, 5.293136, 1.962421, 1.962421
-11.527521, 5.293136, 1.962421, 1.962421
-12.029815, 5.293136, 1.962421, 1.962421
-12.532109, 5.293136, 1.962421, 1.962421
-13.034403, 5.293136, 1.962421, 1.962421
-13.536697, 5.293136, 1.962421, 1.962421
-14.038990, 5.293136, 1.962421, 1.962421
-14.541284, 5.293136, 1.962421, 1.962421
-15.043578, 5.293136, 1.962421, 1.962421
-15.545872, 5.293136, 1.962421, 1.962421
-16.048166, 5.293136, 1.962421, 1.962421
-16.550460, 5.293136, 1.962421, 1.962421
-17.052754, 5.293136, 1.962421, 1.962421
-17.555048, 5.293136, 1.962421, 1.962421
-18.057341, 5.293136, 1.962421, 1.962421
-18.559443, 5.283650, 1.962421, 1.962421
-19.058386, 5.227569, 1.962421, 1.962421
-19.549155, 5.121577, 1.962421, 1.962421
-20.026770, 4.966750, 1.962421, 1.962421
-20.486385, 4.764657, 1.962421, 1.962421
-20.923337, 4.517351, 1.962421, 1.962421
-21.333191, 4.227340, 1.962421, 1.962421
-21.711789, 3.897568, 1.962421, 1.962421
-22.055290, 3.531380, 1.962421, 1.962421
-22.360207, 3.132492, 1.962421, 1.962421
-22.623447, 2.704953, 1.962421, 1.962421
-22.842338, 2.253099, 1.962421, 1.962421
-23.014661, 1.781517, 1.962421, 1.962421
-23.138666, 1.294992, 1.962421, 1.962421
-23.213094, 0.798459, 1.962421, 1.962421
-23.237311, 0.296958, 1.962421, 1.962421
-23.237311, -0.205336, 1.962421, 1.962421
-23.233343, -0.707580, 1.962421, 1.962421
-23.188137, -1.207629, 1.962421, 1.962421
-23.092852, -1.700592, 1.962421, 1.962421
-22.948456, -2.181469, 1.962421, 1.962421
-22.756415, -2.645380, 1.962421, 1.962421
-22.518675, -3.087617, 1.962421, 1.962421
-22.237651, -3.503693, 1.962421, 1.962421
-21.916187, -3.889380, 1.962421, 1.962421
-21.557552, -4.240769, 1.962421, 1.962421
-21.165385, -4.554295, 1.962421, 1.962421
-20.743666, -4.826776, 1.962421, 1.962421
-20.296674, -5.055448, 1.962421, 1.962421
-19.828945, -5.237990, 1.962421, 1.962421
-19.345225, -5.372550, 1.962421, 1.962421
-18.850422, -5.457762, 1.962421, 1.962421
-18.349558, -5.492763, 1.962421, 1.962421
-17.847269, -5.493736, 1.962421, 1.962421
-17.344975, -5.493736, 1.962421, 1.962421
-16.842681, -5.493736, 1.962421, 1.962421
-16.340387, -5.493736, 1.962421, 1.962421
-15.838093, -5.493736, 1.962421, 1.962421
-15.335799, -5.493736, 1.962421, 1.962421
-14.833505, -5.493736, 1.962421, 1.962421
-14.331212, -5.493736, 1.962421, 1.962421
-13.828918, -5.493736, 1.962421, 1.962421
-13.326624, -5.493736, 1.962421, 1.962421
-12.824330, -5.493736, 1.962421, 1.962421
-12.322036, -5.493736, 1.962421, 1.962421
-11.819742, -5.493736, 1.962421, 1.962421
-11.317448, -5.493736, 1.962421, 1.962421
-10.815154, -5.493736, 1.962421, 1.962421
-10.312861, -5.493736, 1.962421, 1.962421
-9.810567, -5.493736, 1.962421, 1.962421
-9.308273, -5.493736, 1.962421, 1.962421
-8.805979, -5.493736, 1.962421, 1.962421
-8.303685, -5.493736, 1.962421, 1.962421
-7.801391, -5.493736, 1.962421, 1.962421
-7.299159, -5.498262, 1.962421, 1.962421
-6.799014, -5.542603, 1.962421, 1.962421
-6.305371, -5.634415, 1.962421, 1.962421
-5.822705, -5.772763, 1.962421, 1.962421
-5.355377, -5.956355, 1.962421, 1.962421
-4.907617, -6.183528, 1.962421, 1.962421
-4.483475, -6.452224, 1.962421, 1.962421
-4.086489, -6.759657, 1.962421, 1.962421
-3.700329, -7.080845, 1.962421, 1.962421
-3.292564, -7.373797, 1.962421, 1.962421
-2.858800, -7.626672, 1.962421, 1.962421
-2.402962, -7.837180, 1.962421, 1.962421
-1.929176, -8.003415, 1.962421, 1.962421
-1.441718, -8.123822, 1.962421, 1.962421
-0.945007, -8.197227, 1.962421, 1.962421
-0.443574, -8.223094, 1.962421, 1.962421
0.058096, -8.202411, 1.962421, 1.962421
0.555540, -8.134280, 1.962421, 1.962421
1.044258, -8.019181, 1.962421, 1.962421
1.519828, -7.858155, 1.962421, 1.962421
1.977944, -7.652660, 1.962421, 1.962421
2.414462, -7.404554, 1.962421, 1.962421
2.825431, -7.116081, 1.962421, 1.962421
3.212635, -6.796175, 1.962421, 1.962421
3.606739, -6.485000, 1.962421, 1.962421
4.028015, -6.211815, 1.962421, 1.962421
4.473343, -5.979906, 1.962421, 1.962421
4.938692, -5.791371, 1.962421, 1.962421
5.419850, -5.647915, 1.962421, 1.962421
5.912464, -5.550837, 1.962421, 1.962421
6.412076, -5.501016, 1.962421, 1.962421
6.914241, -5.493736, 1.962421, 1.962421
7.416535, -5.493736, 1.962421, 1.962421
7.918829, -5.493736, 1.962421, 1.962421
8.421123, -5.493736, 1.962421, 1.962421
8.923417, -5.493736, 1.962421, 1.962421
9.425711, -5.493736, 1.962421, 1.962421
9.928005, -5.493736, 1.962421, 1.962421
10.430299, -5.493736, 1.962421, 1.962421
10.932592, -5.493736, 1.962421, 1.962421
11.434886, -5.493736, 1.962421, 1.962421
11.937180, -5.493736, 1.962421, 1.962421
12.439474, -5.493736, 1.962421, 1.962421
12.941768, -5.493736, 1.962421, 1.962421
13.444062, -5.493736, 1.962421, 1.962421
13.946356, -5.493736, 1.962421, 1.962421
14.448649, -5.493736, 1.962421, 1.962421
14.950943, -5.493736, 1.962421, 1.962421
15.453237, -5.493736, 1.962421, 1.962421
15.955531, -5.493736, 1.962421, 1.962421
16.457825, -5.493736, 1.962421, 1.962421
16.960119, -5.493736, 1.962421, 1.962421
17.462413, -5.493736, 1.962421, 1.962421
17.964707, -5.493736, 1.962421, 1.962421
18.466739, -5.482267, 1.962421, 1.962421
18.965340, -5.423375, 1.962421, 1.962421
19.455486, -5.314619, 1.962421, 1.962421
19.932204, -5.157105, 1.962421, 1.962421
20.390657, -4.952429, 1.962421, 1.962421
20.826192, -4.702670, 1.962421, 1.962421
21.234391, -4.410361, 1.962421, 1.962421
21.611111, -4.078468, 1.962421, 1.962421
21.952529, -3.710359, 1.962421, 1.962421
22.255181, -3.309770, 1.962421, 1.962421
22.515997, -2.880765, 1.962421, 1.962421
22.732330, -2.427697, 1.962421, 1.962421
22.901984, -1.955164, 1.962421, 1.962421
23.023238, -1.467961, 1.962421, 1.962421
23.094863, -0.971030, 1.962421, 1.962421
23.116532, -0.469413, 1.962421, 1.962421
23.116532, 0.032880, 1.962421, 1.962421
23.111198, 0.535091, 1.962421, 1.962421
23.063164, 1.034858, 1.962421, 1.962421
22.965096, 1.527257, 1.962421, 1.962421
22.817987, 2.007292, 1.962421, 1.962421
22.623330, 2.470091, 1.962421, 1.962421
22.383102, 2.910959, 1.962421, 1.962421
22.099739, 3.325421, 1.962421, 1.962421
21.776117, 3.709273, 1.962421, 1.962421
21.415520, 4.058620, 1.962421, 1.962421
21.021606, 4.369916, 1.962421, 1.962421
20.598374, 4.640003, 1.962421, 1.962421
20.150116, 4.866140, 1.962421, 1.962421
19.681383, 5.046033, 1.962421, 1.962421
19.196930, 5.177857, 1.962421, 1.962421
18.701672, 5.260273, 1.962421, 1.962421
18.200636, 5.292447, 1.962421, 1.962421
17.698346, 5.293136, 1.962421, 1.962421
17.196052, 5.293136, 1.962421, 1.962421
16.693758, 5.293136, 1.962421, 1.962421
16.191464, 5.293136, 1.962421, 1.962421
15.689171, 5.293136, 1.962421, 1.962421
15.186877, 5.293136, 1.962421, 1.962421
14.684583, 5.293136, 1.962421, 1.962421
14.182289, 5.293136, 1.962421, 1.962421
13.679995, 5.293136, 1.962421, 1.962421
13.177701, 5.293136, 1.962421, 1.962421
12.675407, 5.293136, 1.962421, 1.962421
12.173114, 5.293136, 1.962421, 1.962421
11.670820, 5.293136, 1.962421, 1.962421
11.168528, 5.293607, 1.962421, 1.962421
10.667254, 5.322213, 1.962421, 1.962421
10.170971, 5.398345, 1.962421, 1.962421
9.684173, 5.521314, 1.962421, 1.962421
9.211270, 5.690006, 1.962421, 1.962421
8.756547, 5.902893, 1.962421, 1.962421
8.324122, 6.158046, 1.962421, 1.962421
7.917913, 6.453154, 1.962421, 1.962421
7.539717, 6.783527, 1.962421, 1.962421
7.168821, 7.122253, 1.962421, 1.962421
6.797925, 7.460979, 1.962421, 1.962421
6.409459, 7.779030, 1.962421, 1.962421
5.988993, 8.053376, 1.962421, 1.962421
5.541420, 8.280823, 1.962421, 1.962421
5.071952, 8.458723, 1.962421, 1.962421
