# x_m, y_m, w_tr_right_m, w_tr_left_m
11.161329, 6.698897, 1.696357, 1.696357
10.675644, 6.825919, 1.696357, 1.696357
10.189960, 6.952941, 1.696357, 1.696357
9.704275, 7.079963, 1.696357, 1.696357
9.218591, 7.206985, 1.696357, 1.696357
8.732906, 7.334007, 1.696357, 1.696357
8.247222, 7.461029, 1.696357, 1.696357
7.761538, 7.588051, 1.696357, 1.696357
7.275853, 7.715072, 1.696357, 1.696357
6.790169, 7.842094, 1.696357, 1.696357
6.304484, 7.969116, 1.696357, 1.696357
5.818800, 8.096138, 1.696357, 1.696357
5.333115, 8.223160, 1.696357, 1.696357
4.847431, 8.350182, 1.696357, 1.696357
4.361746, 8.477204, 1.696357, 1.696357
3.876062, 8.604226, 1.696357, 1.696357
3.390377, 8.731248, 1.696357, 1.696357
2.907342, 8.867595, 1.696357, 1.696357
2.439915, 9.050053, 1.696357, 1.696357
1.994234, 9.280573, 1.696357, 1.696357
1.574177, 9.555159, 1.696357, 1.696357
1.162527, 9.842505, 1.696357, 1.696357
0.750876, 10.129851, 1.696357, 1.696357
0.339226, 10.417197, 1.696357, 1.696357
-0.072425, 10.704543, 1.696357, 1.696357
-0.484076, 10.991889, 1.696357, 1.696357
-0.895726, 11.279235, 1.696357, 1.696357
-1.307377, 11.566581, 1.696357, 1.696357
-1.719028, 11.853927, 1.696357, 1.696357
-2.130678, 12.141272, 1.696357, 1.696357
-2.542329, 12.428618, 1.696357, 1.696357
-2.953980, 12.715964, 1.696357, 1.696357
-3.365630, 13.003310, 1.696357, 1.696357
-3.777281, 13.290656, 1.696357, 1.696357
-4.188931, 13.578002, 1.696357, 1.696357
-4.600582, 13.865348, 1.696357, 1.696357
-5.012233, 14.152694, 1.696357, 1.696357
-5.423883, 14.440040, 1.696357, 1.696357
-5.835534, 14.727386, 1.696357, 1.696357
-6.247185, 15.014732, 1.696357, 1.696357
-6.658835, 15.302078, 1.696357, 1.696357
-7.070486, 15.589424, 1.696357, 1.696357
-7.482137, 15.876770, 1.696357, 1.696357
-7.893787, 16.164116, 1.696357, 1.696357
-8.305438, 16.451462, 1.696357, 1.696357
-8.717088, 16.738808, 1.696357, 1.696357
-9.128739, 17.026154, 1.696357, 1.696357
-9.540390, 17.313500, 1.696357, 1.696357
-9.954819, 17.596732, 1.696357, 1.696357
-10.394503, 17.838431, 1.696357, 1.696357
-10.859504, 18.026884, 1.696357, 1.696357
-11.343403, 18.159489, 1.696357, 1.696357
-11.839517, 18.234414, 1.696357, 1.696357
-12.340995, 18.250625, 1.696357, 1.696357
-12.840913, 18.207897, 1.696357, 1.696357
-13.332368, 18.106820, 1.696357, 1.696357
-13.808572, 17.948786, 1.696357, 1.696357
-14.262947, 17.735975, 1.696357, 1.696357
-14.689220, 17.471333, 1.696357, 1.696357
-15.081504, 17.158513, 1.696357, 1.696357
-15.434385, 16.801837, 1.696357, 1.696357
-15.742988, 16.406229, 1.696357, 1.696357
-16.003053, 15.977151, 1.696357, 1.696357
-16.210989, 15.520530, 1.696357, 1.696357
-16.363925, 15.042669, 1.696357, 1.696357
-16.459748, 14.550168, 1.696357, 1.696357
-16.497137, 14.049828, 1.696357, 1.696357
-16.475575, 13.548557, 1.696357, 1.696357
-16.395359, 13.053276, 1.696357, 1.696357
-16.257598, 12.570825, 1.696357, 1.696357
-16.064193, 12.107867, 1.696357, 1.696357
-15.843086, 11.657162, 1.696357, 1.696357
-15.621899, 11.206495, 1.696357, 1.696357
-15.400712, 10.755829, 1.696357, 1.696357
-15.179525, 10.305162, 1.696357, 1.696357
-14.958338, 9.854496, 1.696357, 1.696357
-14.737151, 9.403829, 1.696357, 1.696357
-14.515964, 8.953163, 1.696357, 1.696357
-14.294777, 8.502496, 1.696357, 1.696357
-14.073590, 8.051830, 1.696357, 1.696357
-13.852403, 7.601163, 1.696357, 1.696357
-13.631216, 7.150497, 1.696357, 1.696357
-13.410029, 6.699830, 1.696357, 1.696357
-13.188842, 6.249164, 1.696357, 1.696357
-12.967655, 5.798498, 1.696357, 1.696357
-12.746468, 5.347831, 1.696357, 1.696357
-12.525281, 4.897165, 1.696357, 1.696357
-12.304094, 4.446498, 1.696357, 1.696357
-12.082907, 3.995832, 1.696357, 1.696357
-11.861720, 3.545165, 1.696357, 1.696357
-11.640533, 3.094499, 1.696357, 1.696357
-11.419346, 2.643832, 1.696357, 1.696357
-11.198159, 2.193166, 1.696357, 1.696357
-10.983474, 1.739456, 1.696357, 1.696357
-10.811048, 1.268237, 1.696357, 1.696357
-10.688452, 0.781665, 1.696357, 1.696357
-10.617012, 0.284990, 1.696357, 1.696357
-10.596453, -0.216426, 1.696357, 1.696357
-10.592622, -0.718432, 1.696357, 1.696357
-10.588791, -1.220437, 1.696357, 1.696357
-10.584960, -1.722442, 1.696357, 1.696357
-10.581128, -2.224447, 1.696357, 1.696357
-10.577297, -2.726453, 1.696357, 1.696357
-10.573466, -3.228458, 1.696357, 1.696357
-10.569635, -3.730463, 1.696357, 1.696357
-10.565804, -4.232468, 1.696357, 1.696357
-10.561973, -4.734474, 1.696357, 1.696357
-10.558141, -5.236479, 1.696357, 1.696357
-10.554310, -5.738484, 1.696357, 1.696357
-10.550479, -6.240489, 1.696357, 1.696357
-10.546648, -6.742495, 1.696357, 1.696357
-10.542817, -7.244500, 1.696357, 1.696357
-10.538985, -7.746505, 1.696357, 1.696357
-10.535154, -8.248510, 1.696357, 1.696357
-10.531323, -8.750516, 1.696357, 1.696357
-10.527492, -9.252521, 1.696357, 1.696357
-10.523661, -9.754526, 1.696357, 1.696357
-10.519830, -10.256531, 1.696357, 1.696357
-10.515998, -10.758537, 1.696357, 1.696357
-10.512167, -11.260542, 1.696357, 1.696357
-10.508336, -11.762547, 1.696357, 1.696357
-10.504505, -12.264552, 1.696357, 1.696357
-10.500674, -12.766558, 1.696357, 1.696357
-10.496843, -13.268563, 1.696357, 1.696357
-10.493011, -13.770568, 1.696357, 1.696357
-10.489180, -14.272573, 1.696357, 1.696357
-10.485349, -14.774579, 1.696357, 1.696357
-10.481518, -15.276584, 1.696357, 1.696357
-10.477687, -15.778589, 1.696357, 1.696357
-10.468210, -16.280452, 1.696357, 1.696357
-10.402527, -16.777771, 1.696357, 1.696357
-10.269674, -17.261493, 1.696357, 1.696357
-10.072131, -17.722592, 1.696357, 1.696357
-9.813587, -18.152460, 1.696357, 1.696357
-9.498867, -18.543076, 1.696357, 1.696357
-9.133846, -18.887149, 1.696357, 1.696357
-8.725336, -19.178258, 1.696357, 1.696357
-8.280963, -19.410971, 1.696357, 1.696357
-7.809021, -19.580944, 1.696357, 1.696357
-7.318318, -19.685006, 1.696357, 1.696357
-6.818013, -19.721214, 1.696357, 1.696357
-6.317443, -19.688895, 1.696357, 1.696357
-5.825952, -19.588651, 1.696357, 1.696357
-5.352711, -19.422353, 1.696357, 1.696357
-4.906555, -19.193107, 1.696357, 1.696357
-4.495808, -18.905190, 1.696357, 1.696357
-4.110820, -18.583006, 1.696357, 1.696357
-3.726438, -18.260091, 1.696357, 1.696357
-3.342056, -17.937175, 1.696357, 1.696357
-2.957675, -17.614259, 1.696357, 1.696357
-2.573293, -17.291343, 1.696357, 1.696357
-2.188911, -16.968427, 1.696357, 1.696357
-1.804529, -16.645512, 1.696357, 1.696357
-1.420148, -16.322596, 1.696357, 1.696357
-1.035766, -15.999680, 1.696357, 1.696357
-0.651384, -15.676764, 1.696357, 1.696357
-0.267002, -15.353849, 1.696357, 1.696357
0.117380, -15.030933, 1.696357, 1.696357
0.501761, -14.708017, 1.696357, 1.696357
0.886143, -14.385101, 1.696357, 1.696357
1.270525, -14.062186, 1.696357, 1.696357
1.654907, -13.739270, 1.696357, 1.696357
2.039288, -13.416354, 1.696357, 1.696357
2.423670, -13.093438, 1.696357, 1.696357
2.808052, -12.770522, 1.696357, 1.696357
3.192434, -12.447607, 1.696357, 1.696357
3.576816, -12.124691, 1.696357, 1.696357
3.961197, -11.801775, 1.696357, 1.696357
4.345579, -11.478859, 1.696357, 1.696357
4.729961, -11.155944, 1.696357, 1.696357
5.114343, -10.833028, 1.696357, 1.696357
5.498725, -10.510112, 1.696357, 1.696357
5.883106, -10.187196, 1.696357, 1.696357
6.267488, -9.864280, 1.696357, 1.696357
6.651870, -9.541365, 1.696357, 1.696357
7.036252, -9.218449, 1.696357, 1.696357
7.421832, -8.896988, 1.696357, 1.696357
7.829788, -8.604815, 1.696357, 1.696357
8.265423, -8.355779, 1.696357, 1.696357
8.724144, -8.152352, 1.696357, 1.696357
9.192433, -7.971438, 1.696357, 1.696357
9.660721, -7.790525, 1.696357, 1.696357
10.129010, -7.609612, 1.696357, 1.696357
10.597299, -7.428698, 1.696357, 1.696357
11.065587, -7.247785, 1.696357, 1.696357
11.533876, -7.066871, 1.696357, 1.696357
12.002164, -6.885958, 1.696357, 1.696357
12.470453, -6.705044, 1.696357, 1.696357
12.938742, -6.524131, 1.696357, 1.696357
13.407030, -6.343217, 1.696357, 1.696357
13.875319, -6.162304, 1.696357, 1.696357
14.343608, -5.981390, 1.696357, 1.696357
14.811896, -5.800477, 1.696357, 1.696357
15.280185, -5.619563, 1.696357, 1.696357
15.748474, -5.438650, 1.696357, 1.696357
16.216762, -5.257736, 1.696357, 1.696357
16.685051, -5.076823, 1.696357, 1.696357
17.153340, -4.895909, 1.696357, 1.696357
17.621628, -4.714996, 1.696357, 1.696357
18.089917, -4.534082, 1.696357, 1.696357
18.558206, -4.353169, 1.696357, 1.696357
19.026494, -4.172255, 1.696357, 1.696357
19.494783, -3.991342, 1.696357, 1.696357
19.953057, -3.787002, 1.696357, 1.696357
20.386090, -3.533546, 1.696357, 1.696357
20.788497, -3.233837, 1.696357, 1.696357
21.155360, -2.891537, 1.696357, 1.696357
21.482196, -2.510830, 1.696357, 1.696357
21.765008, -2.096371, 1.696357, 1.696357
22.000341, -1.653224, 1.696357, 1.696357
22.185316, -1.186806, 1.696357, 1.696357
22.317673, -0.702819, 1.696357, 1.696357
22.395795, -0.207178, 1.696357, 1.696357
22.418725, 0.294058, 1.696357, 1.696357
22.386184, 0.794764, 1.696357, 1.696357
22.298568, 1.288818, 1.696357, 1.696357
22.156950, 1.770181, 1.696357, 1.696357
21.963059, 2.232970, 1.696357, 1.696357
21.719265, 2.671528, 1.696357, 1.696357
21.428548, 3.080495, 1.696357, 1.696357
21.094462, 3.454870, 1.696357, 1.696357
20.721090, 3.790078, 1.696357, 1.696357
20.312995, 4.082022, 1.696357, 1.696357
19.875165, 4.327133, 1.696357, 1.696357
19.412953, 4.522414, 1.696357, 1.696357
18.932280, 4.666547, 1.696357, 1.696357
18.446596, 4.793569, 1.696357, 1.696357
17.960911, 4.920591, 1.696357, 1.696357
17.475227, 5.047613, 1.696357, 1.696357
