# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.637231, 7.853164, 1.464433, 1.464433
-7.142188, 7.776858, 1.464433, 1.464433
-6.647145, 7.700552, 1.464433, 1.464433
-6.152102, 7.624246, 1.464433, 1.464433
-5.657059, 7.547940, 1.464433, 1.464433
-5.162016, 7.471634, 1.464433, 1.464433
-4.666973, 7.395328, 1.464433, 1.464433
-4.171930, 7.319022, 1.464433, 1.464433
-3.676887, 7.242715, 1.464433, 1.464433
-3.181844, 7.166409, 1.464433, 1.464433
-2.686801, 7.090103, 1.464433, 1.464433
-2.191758, 7.013797, 1.464433, 1.464433
-1.696715, 6.937491, 1.464433, 1.464433
-1.201672, 6.861185, 1.464433, 1.464433
-0.706628, 6.784879, 1.464433, 1.464433
-0.211585, 6.708573, 1.464433, 1.464433
0.283458, 6.632266, 1.464433, 1.464433
0.778501, 6.555960, 1.464433, 1.464433
1.273544, 6.479654, 1.464433, 1.464433
1.768587, 6.403348, 1.464433, 1.464433
2.263630, 6.327042, 1.464433, 1.464433
2.758673, 6.250736, 1.464433, 1.464433
3.256763, 6.200683, 1.464433, 1.464433
3.757574, 6.193096, 1.464433, 1.464433
4.258435, 6.187807, 1.464433, 1.464433
4.759297, 6.182518, 1.464433, 1.464433
5.260158, 6.177230, 1.464433, 1.464433
5.761020, 6.171941, 1.464433, 1.464433
6.261881, 6.166652, 1.464433, 1.464433
6.762743, 6.161364, 1.464433, 1.464433
7.263604, 6.156075, 1.464433, 1.464433
7.764466, 6.150786, 1.464433, 1.464433
8.265327, 6.145498, 1.464433, 1.464433
8.766189, 6.140209, 1.464433, 1.464433
9.267050, 6.134920, 1.464433, 1.464433
9.767912, 6.129632, 1.464433, 1.464433
10.268773, 6.124343, 1.464433, 1.464433
10.769635, 6.119054, 1.464433, 1.464433
11.270496, 6.113766, 1.464433, 1.464433
11.771358, 6.108477, 1.464433, 1.464433
12.272219, 6.103188, 1.464433, 1.464433
12.773081, 6.097900, 1.464433, 1.464433
13.273942, 6.092611, 1.464433, 1.464433
13.774804, 6.087322, 1.464433, 1.464433
14.275665, 6.082034, 1.464433, 1.464433
14.776527, 6.076745, 1.464433, 1.464433
15.277388, 6.071456, 1.464433, 1.464433
15.778250, 6.066168, 1.464433, 1.464433
16.279111, 6.060879, 1.464433, 1.464433
16.779973, 6.055590, 1.464433, 1.464433
17.280834, 6.050302, 1.464433, 1.464433
17.781696, 6.045013, 1.464433, 1.464433
18.282557, 6.039724, 1.464433, 1.464433
18.783419, 6.034436, 1.464433, 1.464433
19.284280, 6.029147, 1.464433, 1.464433
19.785141, 6.023858, 1.464433, 1.464433
20.285102, 5.997860, 1.464433, 1.464433
20.778637, 5.914120, 1.464433, 1.464433
21.258871, 5.772823, 1.464433, 1.464433
21.719115, 5.575939, 1.464433, 1.464433
22.152961, 5.326208, 1.464433, 1.464433
22.554366, 5.027108, 1.464433, 1.464433
22.917742, 4.682805, 1.464433, 1.464433
23.238027, 4.298094, 1.464433, 1.464433
23.510763, 3.878332, 1.464433, 1.464433
23.732150, 3.429364, 1.464433, 1.464433
23.899106, 2.957443, 1.464433, 1.464433
24.009307, 2.469140, 1.464433, 1.464433
24.061217, 1.971257, 1.464433, 1.464433
24.054114, 1.470725, 1.464433, 1.464433
23.988097, 0.974516, 1.464433, 1.464433
23.864086, 0.489540, 1.464433, 1.464433
23.683807, 0.022549, 1.464433, 1.464433
23.449771, -0.419952, 1.464433, 1.464433
23.165237, -0.831802, 1.464433, 1.464433
22.835887, -1.208906, 1.464433, 1.464433
22.494417, -1.575360, 1.464433, 1.464433
22.152947, -1.941814, 1.464433, 1.464433
21.811477, -2.308267, 1.464433, 1.464433
21.470007, -2.674721, 1.464433, 1.464433
21.128537, -3.041175, 1.464433, 1.464433
20.787067, -3.407629, 1.464433, 1.464433
20.445596, -3.774082, 1.464433, 1.464433
20.104126, -4.140536, 1.464433, 1.464433
19.762656, -4.506990, 1.464433, 1.464433
19.421186, -4.873444, 1.464433, 1.464433
19.079716, -5.239897, 1.464433, 1.464433
18.738246, -5.606351, 1.464433, 1.464433
18.396775, -5.972805, 1.464433, 1.464433
18.055305, -6.339259, 1.464433, 1.464433
17.713835, -6.705712, 1.464433, 1.464433
17.372365, -7.072166, 1.464433, 1.464433
17.030895, -7.438620, 1.464433, 1.464433
16.689425, -7.805074, 1.464433, 1.464433
16.347955, -8.171527, 1.464433, 1.464433
16.006484, -8.537981, 1.464433, 1.464433
15.653538, -8.892910, 1.464433, 1.464433
15.243951, -9.179771, 1.464433, 1.464433
14.786419, -9.381511, 1.464433, 1.464433
14.298402, -9.490437, 1.464433, 1.464433
13.798521, -9.502393, 1.464433, 1.464433
13.304874, -9.420989, 1.464433, 1.464433
12.815605, -9.313726, 1.464433, 1.464433
12.326335, -9.206463, 1.464433, 1.464433
11.837065, -9.099200, 1.464433, 1.464433
11.347795, -8.991938, 1.464433, 1.464433
10.858526, -8.884675, 1.464433, 1.464433
10.369256, -8.777412, 1.464433, 1.464433
9.879986, -8.670149, 1.464433, 1.464433
9.390716, -8.562886, 1.464433, 1.464433
8.901447, -8.455623, 1.464433, 1.464433
8.412177, -8.348360, 1.464433, 1.464433
7.922907, -8.241097, 1.464433, 1.464433
7.433637, -8.133834, 1.464433, 1.464433
6.944368, -8.026571, 1.464433, 1.464433
6.455098, -7.919308, 1.464433, 1.464433
5.965828, -7.812046, 1.464433, 1.464433
5.476559, -7.704783, 1.464433, 1.464433
4.987289, -7.597520, 1.464433, 1.464433
4.498019, -7.490257, 1.464433, 1.464433
4.008749, -7.382994, 1.464433, 1.464433
3.519480, -7.275731, 1.464433, 1.464433
3.030210, -7.168468, 1.464433, 1.464433
2.540940, -7.061205, 1.464433, 1.464433
2.051670, -6.953942, 1.464433, 1.464433
1.562401, -6.846679, 1.464433, 1.464433
1.073131, -6.739417, 1.464433, 1.464433
0.583861, -6.632154, 1.464433, 1.464433
0.094592, -6.524891, 1.464433, 1.464433
-0.394678, -6.417628, 1.464433, 1.464433
-0.883948, -6.310365, 1.464433, 1.464433
-1.373218, -6.203102, 1.464433, 1.464433
-1.862487, -6.095839, 1.464433, 1.464433
-2.351757, -5.988576, 1.464433, 1.464433
-2.841027, -5.881313, 1.464433, 1.464433
-3.330297, -5.774050, 1.464433, 1.464433
-3.819566, -5.666787, 1.464433, 1.464433
-4.308836, -5.559525, 1.464433, 1.464433
-4.798106, -5.452262, 1.464433, 1.464433
-5.287376, -5.344999, 1.464433, 1.464433
-5.776645, -5.237736, 1.464433, 1.464433
-6.268442, -5.144220, 1.464433, 1.464433
-6.768429, -5.132213, 1.464433, 1.464433
-7.262180, -5.211811, 1.464433, 1.464433
-7.733059, -5.380330, 1.464433, 1.464433
-8.165200, -5.632093, 1.464433, 1.464433
-8.544042, -5.958620, 1.464433, 1.464433
-8.856816, -6.348912, 1.464433, 1.464433
-9.092980, -6.789822, 1.464433, 1.464433
-9.244575, -7.266498, 1.464433, 1.464433
-9.351838, -7.755767, 1.464433, 1.464433
-9.459101, -8.245037, 1.464433, 1.464433
-9.566364, -8.734307, 1.464433, 1.464433
-9.695197, -9.217677, 1.464433, 1.464433
-9.936317, -9.654939, 1.464433, 1.464433
-10.284845, -10.012495, 1.464433, 1.464433
-10.715771, -10.264700, 1.464433, 1.464433
-11.198172, -10.393464, 1.464433, 1.464433
-11.697437, -10.389555, 1.464433, 1.464433
-12.177745, -10.253259, 1.464433, 1.464433
-12.604637, -9.994358, 1.464433, 1.464433
-12.947486, -9.631429, 1.464433, 1.464433
-13.181696, -9.190512, 1.464433, 1.464433
-13.290462, -8.703241, 1.464433, 1.464433
-13.265980, -8.204576, 1.464433, 1.464433
-13.160319, -7.714978, 1.464433, 1.464433
-13.053056, -7.225708, 1.464433, 1.464433
-12.945793, -6.736438, 1.464433, 1.464433
-12.848026, -6.245367, 1.464433, 1.464433
-12.827407, -5.745628, 1.464433, 1.464433
-12.898497, -5.250520, 1.464433, 1.464433
-13.059027, -4.776779, 1.464433, 1.464433
-13.303614, -4.340467, 1.464433, 1.464433
-13.623826, -3.956239, 1.464433, 1.464433
-14.008870, -3.637035, 1.464433, 1.464433
-14.445767, -3.393607, 1.464433, 1.464433
-14.919795, -3.234153, 1.464433, 1.464433
-15.408874, -3.126056, 1.464433, 1.464433
-15.898144, -3.018794, 1.464433, 1.464433
-16.387413, -2.911531, 1.464433, 1.464433
-16.876683, -2.804268, 1.464433, 1.464433
-17.365953, -2.697005, 1.464433, 1.464433
-17.855223, -2.589742, 1.464433, 1.464433
-18.344492, -2.482479, 1.464433, 1.464433
-18.825683, -2.344701, 1.464433, 1.464433
-19.284491, -2.144684, 1.464433, 1.464433
-19.712821, -1.885761, 1.464433, 1.464433
-20.103153, -1.572477, 1.464433, 1.464433
-20.448632, -1.210335, 1.464433, 1.464433
-20.743194, -0.805695, 1.464433, 1.464433
-20.981665, -0.365661, 1.464433, 1.464433
-21.159860, 0.102039, 1.464433, 1.464433
-21.274649, 0.589193, 1.464433, 1.464433
-21.324018, 1.087247, 1.464433, 1.464433
-21.324338, 1.588102, 1.464433, 1.464433
-21.321610, 2.088984, 1.464433, 1.464433
-21.318881, 2.589866, 1.464433, 1.464433
-21.316153, 3.090748, 1.464433, 1.464433
-21.313425, 3.591630, 1.464433, 1.464433
-21.310697, 4.092512, 1.464433, 1.464433
-21.307969, 4.593394, 1.464433, 1.464433
-21.305241, 5.094276, 1.464433, 1.464433
-21.302513, 5.595158, 1.464433, 1.464433
-21.299785, 6.096040, 1.464433, 1.464433
-21.297057, 6.596922, 1.464433, 1.464433
-21.278172, 7.097138, 1.464433, 1.464433
-21.175734, 7.586708, 1.464433, 1.464433
-20.985379, 8.049224, 1.464433, 1.464433
-20.713550, 8.469047, 1.464433, 1.464433
-20.369443, 8.831984, 1.464433, 1.464433
-19.964695, 9.125762, 1.464433, 1.464433
-19.512995, 9.340449, 1.464433, 1.464433
-19.029619, 9.468787, 1.464433, 1.464433
-18.530910, 9.506433, 1.464433, 1.464433
-18.033134, 9.455593, 1.464433, 1.464433
-17.538091, 9.379287, 1.464433, 1.464433
-17.043048, 9.302981, 1.464433, 1.464433
-16.548005, 9.226675, 1.464433, 1.464433
-16.052962, 9.150369, 1.464433, 1.464433
-15.557919, 9.074063, 1.464433, 1.464433
-15.062876, 8.997756, 1.464433, 1.464433
-14.567833, 8.921450, 1.464433, 1.464433
-14.072790, 8.845144, 1.464433, 1.464433
-13.577747, 8.768838, 1.464433, 1.464433
-13.082704, 8.692532, 1.464433, 1.464433
-12.587661, 8.616226, 1.464433, 1.464433
-12.092618, 8.539920, 1.464433, 1.464433
-11.597575, 8.463614, 1.464433, 1.464433
-11.102532, 8.387307, 1.464433, 1.464433
-10.607489, 8.311001, 1.464433, 1.464433
-10.112446, 8.234695, 1.464433, 1.464433
-9.617403, 8.158389, 1.464433, 1.464433
-9.122360, 8.082083, 1.464433, 1.464433
-8.627317, 8.005777, 1.464433, 1.464433
-8.132274, 7.929471, 1.464433, 1.464433
