# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.571862, -7.579028, 1.726522, 1.726522
-6.155497, -7.856157, 1.726522, 1.726522
-5.739131, -8.133287, 1.726522, 1.726522
-5.322766, -8.410416, 1.726522, 1.726522
-4.906400, -8.687546, 1.726522, 1.726522
-4.490034, -8.964676, 1.726522, 1.726522
-4.073669, -9.241805, 1.726522, 1.726522
-3.657303, -9.518935, 1.726522, 1.726522
-3.240937, -9.796065, 1.726522, 1.726522
-2.824572, -10.073194, 1.726522, 1.726522
-2.408206, -10.350324, 1.726522, 1.726522
-1.991841, -10.627454, 1.726522, 1.726522
-1.575475, -10.904583, 1.726522, 1.726522
-1.159109, -11.181713, 1.726522, 1.726522
-0.742744, -11.458842, 1.726522, 1.726522
-0.326378, -11.735972, 1.726522, 1.726522
0.094568, -12.005881, 1.726522, 1.726522
0.541982, -12.228684, 1.726522, 1.726522
1.013357, -12.394893, 1.726522, 1.726522
1.501568, -12.501995, 1.726522, 1.726522
1.999232, -12.548370, 1.726522, 1.726522
2.498826, -12.533318, 1.726522, 1.726522
2.992797, -12.457066, 1.726522, 1.726522
3.473678, -12.320766, 1.726522, 1.726522
3.934196, -12.126479, 1.726522, 1.726522
4.367391, -11.877141, 1.726522, 1.726522
4.768067, -11.578172, 1.726522, 1.726522
5.158165, -11.265146, 1.726522, 1.726522
5.548263, -10.952121, 1.726522, 1.726522
5.938360, -10.639095, 1.726522, 1.726522
6.328458, -10.326069, 1.726522, 1.726522
6.718556, -10.013044, 1.726522, 1.726522
7.108653, -9.700018, 1.726522, 1.726522
7.498751, -9.386993, 1.726522, 1.726522
7.888848, -9.073967, 1.726522, 1.726522
8.278946, -8.760942, 1.726522, 1.726522
8.669044, -8.447916, 1.726522, 1.726522
9.059141, -8.134891, 1.726522, 1.726522
9.449239, -7.821865, 1.726522, 1.726522
9.839337, -7.508840, 1.726522, 1.726522
10.229434, -7.195814, 1.726522, 1.726522
10.619532, -6.882788, 1.726522, 1.726522
11.009630, -6.569763, 1.726522, 1.726522
11.399727, -6.256737, 1.726522, 1.726522
11.789825, -5.943712, 1.726522, 1.726522
12.179923, -5.630686, 1.726522, 1.726522
12.570020, -5.317661, 1.726522, 1.726522
12.960118, -5.004635, 1.726522, 1.726522
13.345883, -4.686412, 1.726522, 1.726522
13.699310, -4.332896, 1.726522, 1.726522
14.011345, -3.942360, 1.726522, 1.726522
14.278139, -3.519623, 1.726522, 1.726522
14.496397, -3.069903, 1.726522, 1.726522
14.663427, -2.598748, 1.726522, 1.726522
14.777167, -2.111973, 1.726522, 1.726522
14.836214, -1.615586, 1.726522, 1.726522
14.839838, -1.115712, 1.726522, 1.726522
14.787996, -0.618519, 1.726522, 1.726522
14.681325, -0.130144, 1.726522, 1.726522
14.521144, 0.343387, 1.726522, 1.726522
14.309427, 0.796230, 1.726522, 1.726522
14.048789, 1.222797, 1.726522, 1.726522
13.742444, 1.617823, 1.726522, 1.726522
13.394174, 1.976433, 1.726522, 1.726522
13.011702, 2.298566, 1.726522, 1.726522
12.623472, 2.613905, 1.726522, 1.726522
12.235242, 2.929243, 1.726522, 1.726522
11.847011, 3.244582, 1.726522, 1.726522
11.458781, 3.559920, 1.726522, 1.726522
11.070551, 3.875259, 1.726522, 1.726522
10.682321, 4.190597, 1.726522, 1.726522
10.294090, 4.505936, 1.726522, 1.726522
9.905860, 4.821274, 1.726522, 1.726522
9.517630, 5.136613, 1.726522, 1.726522
9.129399, 5.451951, 1.726522, 1.726522
8.741169, 5.767290, 1.726522, 1.726522
8.352939, 6.082629, 1.726522, 1.726522
7.964708, 6.397967, 1.726522, 1.726522
7.576478, 6.713306, 1.726522, 1.726522
7.188248, 7.028644, 1.726522, 1.726522
6.800018, 7.343983, 1.726522, 1.726522
6.411787, 7.659321, 1.726522, 1.726522
6.023557, 7.974660, 1.726522, 1.726522
5.635327, 8.289998, 1.726522, 1.726522
5.247096, 8.605337, 1.726522, 1.726522
4.858866, 8.920675, 1.726522, 1.726522
4.470636, 9.236014, 1.726522, 1.726522
4.082405, 9.551353, 1.726522, 1.726522
3.694175, 9.866691, 1.726522, 1.726522
3.305945, 10.182030, 1.726522, 1.726522
2.917714, 10.497368, 1.726522, 1.726522
2.529484, 10.812707, 1.726522, 1.726522
2.141254, 11.128045, 1.726522, 1.726522
1.750125, 11.439717, 1.726522, 1.726522
1.338557, 11.723670, 1.726522, 1.726522
0.905494, 11.973620, 1.726522, 1.726522
0.453741, 12.187950, 1.726522, 1.726522
-0.013781, 12.365272, 1.726522, 1.726522
-0.494046, 12.504439, 1.726522, 1.726522
-0.983944, 12.604551, 1.726522, 1.726522
-1.480306, 12.664958, 1.726522, 1.726522
-1.979919, 12.685270, 1.726522, 1.726522
-2.479551, 12.665354, 1.726522, 1.726522
-2.975966, 12.605340, 1.726522, 1.726522
-3.465945, 12.505583, 1.726522, 1.726522
-3.946312, 12.366743, 1.726522, 1.726522
-4.413962, 12.189738, 1.726522, 1.726522
-4.865869, 11.975714, 1.726522, 1.726522
-5.299108, 11.726058, 1.726522, 1.726522
-5.710874, 11.442385, 1.726522, 1.726522
-6.098504, 11.126530, 1.726522, 1.726522
-6.459489, 10.780539, 1.726522, 1.726522
-6.800029, 10.414227, 1.726522, 1.726522
-7.139521, 10.046931, 1.726522, 1.726522
-7.479014, 9.679635, 1.726522, 1.726522
-7.818506, 9.312339, 1.726522, 1.726522
-8.157998, 8.945044, 1.726522, 1.726522
-8.497490, 8.577748, 1.726522, 1.726522
-8.836983, 8.210452, 1.726522, 1.726522
-9.176475, 7.843156, 1.726522, 1.726522
-9.515967, 7.475861, 1.726522, 1.726522
-9.855460, 7.108565, 1.726522, 1.726522
-10.194952, 6.741269, 1.726522, 1.726522
-10.534444, 6.373973, 1.726522, 1.726522
-10.873936, 6.006678, 1.726522, 1.726522
-11.213429, 5.639382, 1.726522, 1.726522
-11.552921, 5.272086, 1.726522, 1.726522
-11.892413, 4.904790, 1.726522, 1.726522
-12.231905, 4.537495, 1.726522, 1.726522
-12.571398, 4.170199, 1.726522, 1.726522
-12.910890, 3.802903, 1.726522, 1.726522
-13.250382, 3.435607, 1.726522, 1.726522
-13.589874, 3.068312, 1.726522, 1.726522
-13.917621, 2.690775, 1.726522, 1.726522
-14.200081, 2.278399, 1.726522, 1.726522
-14.431217, 1.835212, 1.726522, 1.726522
-14.607711, 1.367572, 1.726522, 1.726522
-14.727034, 0.882185, 1.726522, 1.726522
-14.787472, 0.386015, 1.726522, 1.726522
-14.788160, -0.113823, 1.726522, 1.726522
-14.729087, -0.610158, 1.726522, 1.726522
-14.611101, -1.095871, 1.726522, 1.726522
-14.435894, -1.563995, 1.726522, 1.726522
-14.205979, -2.007816, 1.726522, 1.726522
-13.924654, -2.420969, 1.726522, 1.726522
-13.595954, -2.797525, 1.726522, 1.726522
-13.224594, -3.132085, 1.726522, 1.726522
-12.817347, -3.422083, 1.726522, 1.726522
-12.400981, -3.699213, 1.726522, 1.726522
-11.984616, -3.976342, 1.726522, 1.726522
-11.568250, -4.253472, 1.726522, 1.726522
-11.151884, -4.530602, 1.726522, 1.726522
-10.735519, -4.807731, 1.726522, 1.726522
-10.319153, -5.084861, 1.726522, 1.726522
-9.902787, -5.361990, 1.726522, 1.726522
-9.486422, -5.639120, 1.726522, 1.726522
-9.070056, -5.916250, 1.726522, 1.726522
-8.653691, -6.193379, 1.726522, 1.726522
-8.237325, -6.470509, 1.726522, 1.726522
-7.820959, -6.747639, 1.726522, 1.726522
-7.404594, -7.024768, 1.726522, 1.726522
-6.988228, -7.301898, 1.726522, 1.726522
