# x_m, y_m, w_tr_right_m, w_tr_left_m
-8.115863, -11.336893, 1.573517, 1.573517
-7.627148, -11.447321, 1.573517, 1.573517
-7.138433, -11.557750, 1.573517, 1.573517
-6.649719, -11.668179, 1.573517, 1.573517
-6.161004, -11.778608, 1.573517, 1.573517
-5.672290, -11.889036, 1.573517, 1.573517
-5.183575, -11.999465, 1.573517, 1.573517
-4.694861, -12.109894, 1.573517, 1.573517
-4.206146, -12.220322, 1.573517, 1.573517
-3.717431, -12.330751, 1.573517, 1.573517
-3.228717, -12.441180, 1.573517, 1.573517
-2.740002, -12.551609, 1.573517, 1.573517
-2.251288, -12.662037, 1.573517, 1.573517
-1.762573, -12.772466, 1.573517, 1.573517
-1.273858, -12.882895, 1.573517, 1.573517
-0.785144, -12.993323, 1.573517, 1.573517
-0.296429, -13.103752, 1.573517, 1.573517
0.192285, -13.214181, 1.573517, 1.573517
0.681000, -13.324610, 1.573517, 1.573517
1.170770, -13.429943, 1.573517, 1.573517
1.669024, -13.478127, 1.573517, 1.573517
2.169020, -13.454213, 1.573517, 1.573517
2.660387, -13.358699, 1.573517, 1.573517
3.132933, -13.193565, 1.573517, 1.573517
3.576854, -12.962236, 1.573517, 1.573517
3.982997, -12.669570, 1.573517, 1.573517
4.367701, -12.348573, 1.573517, 1.573517
4.752405, -12.027575, 1.573517, 1.573517
5.137109, -11.706578, 1.573517, 1.573517
5.521813, -11.385581, 1.573517, 1.573517
5.906517, -11.064584, 1.573517, 1.573517
6.291221, -10.743586, 1.573517, 1.573517
6.675925, -10.422589, 1.573517, 1.573517
7.060629, -10.101592, 1.573517, 1.573517
7.445333, -9.780594, 1.573517, 1.573517
7.830037, -9.459597, 1.573517, 1.573517
8.214741, -9.138600, 1.573517, 1.573517
8.599445, -8.817602, 1.573517, 1.573517
8.984149, -8.496605, 1.573517, 1.573517
9.368853, -8.175608, 1.573517, 1.573517
9.753557, -7.854611, 1.573517, 1.573517
10.138261, -7.533613, 1.573517, 1.573517
10.522965, -7.212616, 1.573517, 1.573517
