# x_m, y_m, w_tr_right_m, w_tr_left_m
15.636986, -11.164404, 1.409684, 1.409684
15.247806, -11.479722, 1.409684, 1.409684
14.858626, -11.795040, 1.409684, 1.409684
14.469446, -12.110357, 1.409684, 1.409684
14.080266, -12.425675, 1.409684, 1.409684
13.691086, -12.740992, 1.409684, 1.409684
13.301906, -13.056310, 1.409684, 1.409684
12.912726, -13.371628, 1.409684, 1.409684
12.523546, -13.686945, 1.409684, 1.409684
12.134366, -14.002263, 1.409684, 1.409684
11.745186, -14.317581, 1.409684, 1.409684
11.356005, -14.632898, 1.409684, 1.409684
10.966825, -14.948216, 1.409684, 1.409684
10.577645, -15.263534, 1.409684, 1.409684
10.188465, -15.578851, 1.409684, 1.409684
9.799285, -15.894169, 1.409684, 1.409684
9.410105, -16.209486, 1.409684, 1.409684
9.020925, -16.524804, 1.409684, 1.409684
8.631745, -16.840122, 1.409684, 1.409684
8.242565, -17.155439, 1.409684, 1.409684
7.853385, -17.470757, 1.409684, 1.409684
7.464205, -17.786075, 1.409684, 1.409684
7.075025, -18.101392, 1.409684, 1.409684
6.685845, -18.416710, 1.409684, 1.409684
6.296665, -18.732027, 1.409684, 1.409684
5.907384, -19.047218, 1.409684, 1.409684
5.494848, -19.330445, 1.409684, 1.409684
5.044098, -19.547787, 1.409684, 1.409684
4.565560, -19.694135, 1.409684, 1.409684
4.070351, -19.766102, 1.409684, 1.409684
3.569964, -19.762081, 1.409684, 1.409684
3.075992, -19.682166, 1.409684, 1.409684
2.599877, -19.528212, 1.409684, 1.409684
2.152648, -19.303786, 1.409684, 1.409684
1.744663, -19.014089, 1.409684, 1.409684
1.385374, -18.665833, 1.409684, 1.409684
1.056623, -18.287937, 1.409684, 1.409684
0.728248, -17.909709, 1.409684, 1.409684
0.399872, -17.531482, 1.409684, 1.409684
0.071497, -17.153255, 1.409684, 1.409684
-0.256879, -16.775027, 1.409684, 1.409684
-0.585254, -16.396800, 1.409684, 1.409684
-0.913629, -16.018573, 1.409684, 1.409684
-1.242005, -15.640346, 1.409684, 1.409684
-1.570380, -15.262118, 1.409684, 1.409684
-1.898756, -14.883891, 1.409684, 1.409684
-2.227131, -14.505664, 1.409684, 1.409684
-2.555507, -14.127436, 1.409684, 1.409684
-2.883882, -13.749209, 1.409684, 1.409684
-3.212257, -13.370982, 1.409684, 1.409684
-3.540633, -12.992755, 1.409684, 1.409684
-3.869008, -12.614527, 1.409684, 1.409684
-4.197384, -12.236300, 1.409684, 1.409684
-4.525759, -11.858073, 1.409684, 1.409684
-4.854135, -11.479845, 1.409684, 1.409684
-5.182510, -11.101618, 1.409684, 1.409684
-5.510886, -10.723391, 1.409684, 1.409684
-5.839261, -10.345163, 1.409684, 1.409684
-6.167636, -9.966936, 1.409684, 1.409684
-6.496012, -9.588709, 1.409684, 1.409684
-6.824387, -9.210482, 1.409684, 1.409684
