# x_m, y_m, w_tr_right_m, w_tr_left_m
14.654055, -10.872253, 1.439837, 1.439837
15.098424, -10.641498, 1.439837, 1.439837
15.542794, -10.410744, 1.439837, 1.439837
15.987163, -10.179990, 1.439837, 1.439837
16.431532, -9.949235, 1.439837, 1.439837
16.875902, -9.718481, 1.439837, 1.439837
17.320271, -9.487727, 1.439837, 1.439837
17.764640, -9.256973, 1.439837, 1.439837
18.209010, -9.026218, 1.439837, 1.439837
18.653379, -8.795464, 1.439837, 1.439837
19.097748, -8.564710, 1.439837, 1.439837
19.542118, -8.333955, 1.439837, 1.439837
19.986487, -8.103201, 1.439837, 1.439837
20.430856, -7.872447, 1.439837, 1.439837
20.875226, -7.641692, 1.439837, 1.439837
21.319595, -7.410938, 1.439837, 1.439837
21.763964, -7.180184, 1.439837, 1.439837
22.208334, -6.949430, 1.439837, 1.439837
22.652703, -6.718675, 1.439837, 1.439837
23.097072, -6.487921, 1.439837, 1.439837
23.541442, -6.257167, 1.439837, 1.439837
23.977996, -6.012665, 1.439837, 1.439837
24.362567, -5.693457, 1.439837, 1.439837
24.674627, -5.303074, 1.439837, 1.439837
24.901283, -4.857651, 1.439837, 1.439837
25.033170, -4.375592, 1.439837, 1.439837
25.064837, -3.876818, 1.439837, 1.439837
24.994975, -3.381939, 1.439837, 1.439837
24.826465, -2.911406, 1.439837, 1.439837
24.566267, -2.484665, 1.439837, 1.439837
24.239827, -2.105166, 1.439837, 1.439837
23.907816, -1.730359, 1.439837, 1.439837
23.575805, -1.355552, 1.439837, 1.439837
23.243794, -0.980744, 1.439837, 1.439837
22.911783, -0.605937, 1.439837, 1.439837
22.579772, -0.231130, 1.439837, 1.439837
22.247762, 0.143677, 1.439837, 1.439837
21.915751, 0.518484, 1.439837, 1.439837
21.583740, 0.893292, 1.439837, 1.439837
21.251729, 1.268099, 1.439837, 1.439837
20.919718, 1.642906, 1.439837, 1.439837
20.587707, 2.017713, 1.439837, 1.439837
