# x_m, y_m, w_tr_right_m, w_tr_left_m
-4.484830, -9.360323, 1.737594, 1.737594
-4.002500, -9.492145, 1.737594, 1.737594
-3.520170, -9.623967, 1.737594, 1.737594
-3.037840, -9.755789, 1.737594, 1.737594
-2.555509, -9.887611, 1.737594, 1.737594
-2.073179, -10.019433, 1.737594, 1.737594
-1.590849, -10.151255, 1.737594, 1.737594
-1.108519, -10.283077, 1.737594, 1.737594
-0.626189, -10.414899, 1.737594, 1.737594
-0.143858, -10.546721, 1.737594, 1.737594
0.338472, -10.678543, 1.737594, 1.737594
0.820802, -10.810365, 1.737594, 1.737594
1.303132, -10.942187, 1.737594, 1.737594
1.785462, -11.074009, 1.737594, 1.737594
2.267792, -11.205831, 1.737594, 1.737594
2.750123, -11.337653, 1.737594, 1.737594
3.232453, -11.469475, 1.737594, 1.737594
3.714783, -11.601297, 1.737594, 1.737594
4.197113, -11.733119, 1.737594, 1.737594
4.679443, -11.864941, 1.737594, 1.737594
5.161774, -11.996763, 1.737594, 1.737594
5.644104, -12.128585, 1.737594, 1.737594
6.126434, -12.260407, 1.737594, 1.737594
6.610598, -12.385071, 1.737594, 1.737594
7.102713, -12.472840, 1.737594, 1.737594
7.600366, -12.519958, 1.737594, 1.737594
8.100204, -12.526107, 1.737594, 1.737594
8.598860, -12.491246, 1.737594, 1.737594
9.092977, -12.415611, 1.737594, 1.737594
9.579225, -12.299711, 1.737594, 1.737594
10.054330, -12.144327, 1.737594, 1.737594
10.515092, -11.950506, 1.737594, 1.737594
10.958408, -11.719554, 1.737594, 1.737594
11.381291, -11.453025, 1.737594, 1.737594
11.781119, -11.152994, 1.737594, 1.737594
12.170417, -10.839200, 1.737594, 1.737594
12.559715, -10.525406, 1.737594, 1.737594
12.949013, -10.211612, 1.737594, 1.737594
13.338311, -9.897819, 1.737594, 1.737594
13.727608, -9.584025, 1.737594, 1.737594
14.116906, -9.270231, 1.737594, 1.737594
14.506204, -8.956437, 1.737594, 1.737594
14.895502, -8.642643, 1.737594, 1.737594
15.284800, -8.328849, 1.737594, 1.737594
15.674098, -8.015055, 1.737594, 1.737594
16.063395, -7.701261, 1.737594, 1.737594
16.452693, -7.387467, 1.737594, 1.737594
16.841991, -7.073673, 1.737594, 1.737594
17.226745, -6.754422, 1.737594, 1.737594
17.586128, -6.406978, 1.737594, 1.737594
17.915332, -6.030817, 1.737594, 1.737594
18.212071, -5.628550, 1.737594, 1.737594
18.474284, -5.202973, 1.737594, 1.737594
18.700150, -4.757041, 1.737594, 1.737594
18.888101, -4.293851, 1.737594, 1.737594
19.036830, -3.816620, 1.737594, 1.737594
19.145306, -3.328663, 1.737594, 1.737594
19.212774, -2.833368, 1.737594, 1.737594
19.238767, -2.334177, 1.737594, 1.737594
19.223103, -1.834554, 1.737594, 1.737594
19.165893, -1.337972, 1.737594, 1.737594
19.067533, -0.847878, 1.737594, 1.737594
18.928706, -0.367677, 1.737594, 1.737594
18.750376, 0.099297, 1.737594, 1.737594
18.533783, 0.549800, 1.737594, 1.737594
18.280431, 0.980704, 1.737594, 1.737594
17.992079, 1.389015, 1.737594, 1.737594
17.670730, 1.771898, 1.737594, 1.737594
17.318978, 2.127080, 1.737594, 1.737594
16.955884, 2.470856, 1.737594, 1.737594
16.592790, 2.814633, 1.737594, 1.737594
16.229697, 3.158409, 1.737594, 1.737594
15.866603, 3.502186, 1.737594, 1.737594
15.503509, 3.845963, 1.737594, 1.737594
15.140415, 4.189739, 1.737594, 1.737594
14.777321, 4.533516, 1.737594, 1.737594
14.414228, 4.877293, 1.737594, 1.737594
14.051134, 5.221069, 1.737594, 1.737594
13.688040, 5.564846, 1.737594, 1.737594
13.324946, 5.908622, 1.737594, 1.737594
12.961853, 6.252399, 1.737594, 1.737594
12.598759, 6.596176, 1.737594, 1.737594
12.235665, 6.939952, 1.737594, 1.737594
11.872571, 7.283729, 1.737594, 1.737594
11.509477, 7.627505, 1.737594, 1.737594
11.146384, 7.971282, 1.737594, 1.737594
10.783290, 8.315059, 1.737594, 1.737594
10.420196, 8.658835, 1.737594, 1.737594
10.057102, 9.002612, 1.737594, 1.737594
9.694009, 9.346388, 1.737594, 1.737594
9.330915, 9.690165, 1.737594, 1.737594
8.967821, 10.033942, 1.737594, 1.737594
8.604727, 10.377718, 1.737594, 1.737594
8.241633, 10.721495, 1.737594, 1.737594
7.878540, 11.065272, 1.737594, 1.737594
7.515446, 11.409048, 1.737594, 1.737594
7.152352, 11.752825, 1.737594, 1.737594
6.789258, 12.096601, 1.737594, 1.737594
6.426165, 12.440378, 1.737594, 1.737594
6.052160, 12.772004, 1.737594, 1.737594
5.648193, 13.066339, 1.737594, 1.737594
5.217484, 13.319938, 1.737594, 1.737594
4.764128, 13.530392, 1.737594, 1.737594
4.292432, 13.695699, 1.737594, 1.737594
3.806881, 13.814289, 1.737594, 1.737594
3.312089, 13.885035, 1.737594, 1.737594
2.812759, 13.907263, 1.737594, 1.737594
2.313638, 13.880763, 1.737594, 1.737594
1.819468, 13.805786, 1.737594, 1.737594
1.334948, 13.683046, 1.737594, 1.737594
0.864682, 13.513707, 1.737594, 1.737594
0.406366, 13.313802, 1.737594, 1.737594
-0.051577, 13.113034, 1.737594, 1.737594
-0.509520, 12.912267, 1.737594, 1.737594
-0.967463, 12.711499, 1.737594, 1.737594
-1.425406, 12.510732, 1.737594, 1.737594
-1.883350, 12.309964, 1.737594, 1.737594
-2.341293, 12.109197, 1.737594, 1.737594
-2.799236, 11.908429, 1.737594, 1.737594
-3.257179, 11.707662, 1.737594, 1.737594
-3.715122, 11.506894, 1.737594, 1.737594
-4.173065, 11.306127, 1.737594, 1.737594
-4.631008, 11.105359, 1.737594, 1.737594
-5.088951, 10.904591, 1.737594, 1.737594
-5.546894, 10.703824, 1.737594, 1.737594
-6.004837, 10.503056, 1.737594, 1.737594
-6.462780, 10.302289, 1.737594, 1.737594
-6.920723, 10.101521, 1.737594, 1.737594
-7.378666, 9.900754, 1.737594, 1.737594
-7.836609, 9.699986, 1.737594, 1.737594
-8.294552, 9.499219, 1.737594, 1.737594
-8.752496, 9.298451, 1.737594, 1.737594
-9.210439, 9.097684, 1.737594, 1.737594
-9.668382, 8.896916, 1.737594, 1.737594
-10.126325, 8.696149, 1.737594, 1.737594
-10.584268, 8.495381, 1.737594, 1.737594
-11.042211, 8.294614, 1.737594, 1.737594
-11.500154, 8.093846, 1.737594, 1.737594
-11.958097, 7.893079, 1.737594, 1.737594
-12.416040, 7.692311, 1.737594, 1.737594
-12.873983, 7.491544, 1.737594, 1.737594
-13.331926, 7.290776, 1.737594, 1.737594
-13.789869, 7.090009, 1.737594, 1.737594
-14.247812, 6.889241, 1.737594, 1.737594
-14.705755, 6.688474, 1.737594, 1.737594
-15.163698, 6.487706, 1.737594, 1.737594
-15.621642, 6.286938, 1.737594, 1.737594
-16.079585, 6.086171, 1.737594, 1.737594
-16.537528, 5.885403, 1.737594, 1.737594
-16.988789, 5.670391, 1.737594, 1.737594
-17.417976, 5.414201, 1.737594, 1.737594
-17.820929, 5.118474, 1.737594, 1.737594
-18.194020, 4.785872, 1.737594, 1.737594
-18.533889, 4.419394, 1.737594, 1.737594
-18.837475, 4.022340, 1.737594, 1.737594
-19.102042, 3.598288, 1.737594, 1.737594
-19.325208, 3.151057, 1.737594, 1.737594
-19.504962, 2.684675, 1.737594, 1.737594
-19.640815, 2.203618, 1.737594, 1.737594
-19.762476, 1.718626, 1.737594, 1.737594
-19.879075, 1.232436, 1.737594, 1.737594
-19.962918, 0.739628, 1.737594, 1.737594
-20.008952, 0.241864, 1.737594, 1.737594
-20.016910, -0.257961, 1.737594, 1.737594
-19.986746, -0.756938, 1.737594, 1.737594
-19.918635, -1.252165, 1.737594, 1.737594
-19.812973, -1.740759, 1.737594, 1.737594
-19.670376, -2.219879, 1.737594, 1.737594
-19.491672, -2.686735, 1.737594, 1.737594
-19.277902, -3.138612, 1.737594, 1.737594
-19.030309, -3.572880, 1.737594, 1.737594
-18.750333, -3.987012, 1.737594, 1.737594
-18.439605, -4.378599, 1.737594, 1.737594
-18.099931, -4.745362, 1.737594, 1.737594
-17.733288, -5.085167, 1.737594, 1.737594
-17.341809, -5.396037, 1.737594, 1.737594
-16.927772, -5.676162, 1.737594, 1.737594
-16.493586, -5.923913, 1.737594, 1.737594
