# x_m, y_m, w_tr_right_m, w_tr_left_m
-0.050427, -8.140671, 2.126751, 2.126751
-0.554489, -8.140671, 2.126751, 2.126751
-1.058551, -8.140671, 2.126751, 2.126751
-1.562613, -8.140671, 2.126751, 2.126751
-2.066675, -8.140671, 2.126751, 2.126751
-2.570737, -8.140671, 2.126751, 2.126751
-3.074799, -8.140671, 2.126751, 2.126751
-3.578662, -8.129635, 2.126751, 2.126751
-4.080619, -8.084689, 2.126751, 2.126751
-4.578298, -8.005348, 2.126751, 2.126751
-5.069345, -7.891988, 2.126751, 2.126751
-5.551438, -7.745144, 2.126751, 2.126751
-6.022296, -7.565512, 2.126751, 2.126751
-6.479693, -7.353941, 2.126751, 2.126751
-6.921466, -7.111432, 2.126751, 2.126751
-7.345524, -6.839132, 2.126751, 2.126751
-7.749863, -6.538330, 2.126751, 2.126751
-8.132570, -6.210447, 2.126751, 2.126751
-8.491835, -5.857035, 2.126751, 2.126751
-8.825958, -5.479766, 2.126751, 2.126751
-9.133360, -5.080423, 2.126751, 2.126751
-9.412586, -4.660895, 2.126751, 2.126751
-9.662316, -4.223168, 2.126751, 2.126751
-9.881369, -3.769310, 2.126751, 2.126751
-10.068709, -3.301469, 2.126751, 2.126751
-10.223449, -2.821857, 2.126751, 2.126751
-10.344857, -2.332744, 2.126751, 2.126751
-10.432360, -1.836441, 2.126751, 2.126751
-10.485543, -1.335297, 2.126751, 2.126751
-10.504155, -0.831682, 2.126751, 2.126751
-10.504281, -0.327620, 2.126751, 2.126751
-10.504281, 0.176442, 2.126751, 2.126751
-10.504281, 0.680504, 2.126751, 2.126751
-10.494734, 1.184403, 2.126751, 2.126751
-10.451926, 1.686539, 2.126751, 2.126751
-10.374704, 2.184546, 2.126751, 2.126751
-10.263435, 2.676068, 2.126751, 2.126751
-10.118645, 3.158781, 2.126751, 2.126751
-9.941018, 3.630401, 2.126751, 2.126751
-9.731394, 4.088699, 2.126751, 2.126751
-9.490764, 4.531505, 2.126751, 2.126751
-9.220266, 4.956725, 2.126751, 2.126751
-8.921142, 5.362319, 2.126751, 2.126751
-8.594848, 5.746391, 2.126751, 2.126751
-8.242928, 6.107128, 2.126751, 2.126751
-7.867046, 6.442821, 2.126751, 2.126751
-7.468980, 6.751883, 2.126751, 2.126751
-7.050614, 7.032854, 2.126751, 2.126751
-6.613925, 7.284403, 2.126751, 2.126751
-6.160981, 7.505342, 2.126751, 2.126751
-5.693922, 7.694626, 2.126751, 2.126751
-5.214957, 7.851358, 2.126751, 2.126751
-4.726354, 7.974799, 2.126751, 2.126751
-4.230421, 8.064364, 2.126751, 2.126751
-3.729506, 8.119630, 2.126751, 2.126751
-3.225976, 8.140335, 2.126751, 2.126751
-2.721915, 8.140671, 2.126751, 2.126751
-2.217853, 8.140671, 2.126751, 2.126751
-1.713791, 8.140671, 2.126751, 2.126751
-1.209729, 8.140671, 2.126751, 2.126751
-0.705667, 8.140671, 2.126751, 2.126751
-0.201605, 8.140671, 2.126751, 2.126751
0.302458, 8.140671, 2.126751, 2.126751
0.806520, 8.140671, 2.126751, 2.126751
1.310582, 8.140671, 2.126751, 2.126751
1.814644, 8.140671, 2.126751, 2.126751
2.318706, 8.140671, 2.126751, 2.126751
2.822768, 8.140671, 2.126751, 2.126751
3.326818, 8.138965, 2.126751, 2.126751
3.830014, 8.111332, 2.126751, 2.126751
4.330122, 8.049178, 2.126751, 2.126751
4.824775, 7.952796, 2.126751, 2.126751
5.311634, 7.822642, 2.126751, 2.126751
5.788395, 7.659332, 2.126751, 2.126751
6.252805, 7.463639, 2.126751, 2.126751
6.702667, 7.236487, 2.126751, 2.126751
7.135852, 6.978951, 2.126751, 2.126751
7.550312, 6.692249, 2.126751, 2.126751
7.944086, 6.377737, 2.126751, 2.126751
8.315313, 6.036902, 2.126751, 2.126751
8.662235, 5.671357, 2.126751, 2.126751
8.983213, 5.282830, 2.126751, 2.126751
9.276719, 4.873152, 2.126751, 2.126751
9.541338, 4.444249, 2.126751, 2.126751
9.775850, 3.998173, 2.126751, 2.126751
9.979147, 3.537035, 2.126751, 2.126751
10.150267, 3.063015, 2.126751, 2.126751
10.288400, 2.578355, 2.126751, 2.126751
10.392893, 2.085349, 2.126751, 2.126751
10.463254, 1.586326, 2.126751, 2.126751
10.499147, 1.083649, 2.126751, 2.126751
10.504281, 0.579651, 2.126751, 2.126751
10.504281, 0.075589, 2.126751, 2.126751
10.504281, -0.428473, 2.126751, 2.126751
10.503204, -0.932529, 2.126751, 2.126751
10.477663, -1.435840, 2.126751, 2.126751
10.417588, -1.936205, 2.126751, 2.126751
10.323263, -2.431256, 2.126751, 2.126751
10.195134, -2.918652, 2.126751, 2.126751
10.033808, -3.396089, 2.126751, 2.126751
9.840048, -3.861307, 2.126751, 2.126751
9.614769, -4.312107, 2.126751, 2.126751
9.359038, -4.746356, 2.126751, 2.126751
9.074065, -5.162001, 2.126751, 2.126751
8.761196, -5.557075, 2.126751, 2.126751
8.421912, -5.929710, 2.126751, 2.126751
8.057817, -6.278145, 2.126751, 2.126751
7.670634, -6.600729, 2.126751, 2.126751
7.262194, -6.895939, 2.126751, 2.126751
6.834428, -7.162376, 2.126751, 2.126751
6.389359, -7.398782, 2.126751, 2.126751
5.929093, -7.604038, 2.126751, 2.126751
5.455807, -7.777173, 2.126751, 2.126751
4.971739, -7.917368, 2.126751, 2.126751
4.479178, -8.023960, 2.126751, 2.126751
3.980454, -8.096444, 2.126751, 2.126751
3.477926, -8.134477, 2.126751, 2.126751
2.973946, -8.140671, 2.126751, 2.126751
2.469884, -8.140671, 2.126751, 2.126751
1.965822, -8.140671, 2.126751, 2.126751
1.461760, -8.140671, 2.126751, 2.126751
0.957698, -8.140671, 2.126751, 2.126751
0.453636, -8.140671, 2.126751, 2.126751
