# x_m, y_m, w_tr_right_m, w_tr_left_m
9.861342, -5.755493, 1.561929, 1.561929
9.361380, -5.729503, 1.561929, 1.561929
8.861419, -5.703512, 1.561929, 1.561929
8.361457, -5.677522, 1.561929, 1.561929
7.861495, -5.651531, 1.561929, 1.561929
7.361533, -5.625540, 1.561929, 1.561929
6.861572, -5.599550, 1.561929, 1.561929
6.361610, -5.573559, 1.561929, 1.561929
5.861648, -5.547569, 1.561929, 1.561929
5.361686, -5.521578, 1.561929, 1.561929
4.861725, -5.495588, 1.561929, 1.561929
4.361763, -5.469597, 1.561929, 1.561929
3.861801, -5.443607, 1.561929, 1.561929
3.361840, -5.417616, 1.561929, 1.561929
2.861878, -5.391626, 1.561929, 1.561929
2.361916, -5.365635, 1.561929, 1.561929
1.861954, -5.339644, 1.561929, 1.561929
1.361993, -5.313654, 1.561929, 1.561929
0.862031, -5.287663, 1.561929, 1.561929
0.362069, -5.261673, 1.561929, 1.561929
-0.137893, -5.235682, 1.561929, 1.561929
-0.637854, -5.209692, 1.561929, 1.561929
-1.137816, -5.183701, 1.561929, 1.561929
-1.638033, -5.170543, 1.561929, 1.561929
-2.134531, -5.230976, 1.561929, 1.561929
-2.627987, -5.315467, 1.561929, 1.561929
-3.121442, -5.399958, 1.561929, 1.561929
-3.614898, -5.484449, 1.561929, 1.561929
-4.108354, -5.568940, 1.561929, 1.561929
-4.601809, -5.653431, 1.561929, 1.561929
-5.095265, -5.737922, 1.561929, 1.561929
-5.588721, -5.822413, 1.561929, 1.561929
-6.082176, -5.906904, 1.561929, 1.561929
-6.575632, -5.991394, 1.561929, 1.561929
-7.069088, -6.075885, 1.561929, 1.561929
-7.562544, -6.160376, 1.561929, 1.561929
-8.055999, -6.244867, 1.561929, 1.561929
-8.549455, -6.329358, 1.561929, 1.561929
-9.042911, -6.413849, 1.561929, 1.561929
-9.536366, -6.498340, 1.561929, 1.561929
-10.029822, -6.582831, 1.561929, 1.561929
-10.523278, -6.667322, 1.561929, 1.561929
-11.016733, -6.751813, 1.561929, 1.561929
-11.510189, -6.836304, 1.561929, 1.561929
-12.003645, -6.920795, 1.561929, 1.561929
-12.497100, -7.005286, 1.561929, 1.561929
-12.990556, -7.089777, 1.561929, 1.561929
-13.484012, -7.174268, 1.561929, 1.561929
-13.977468, -7.258759, 1.561929, 1.561929
-14.470923, -7.343250, 1.561929, 1.561929
-14.964379, -7.427740, 1.561929, 1.561929
-15.457835, -7.512231, 1.561929, 1.561929
-15.951290, -7.596722, 1.561929, 1.561929
-16.444746, -7.681213, 1.561929, 1.561929
-16.938202, -7.765704, 1.561929, 1.561929
-17.431657, -7.850195, 1.561929, 1.561929
-17.925113, -7.934686, 1.561929, 1.561929
-18.418569, -8.019177, 1.561929, 1.561929
-18.912122, -8.103063, 1.561929, 1.561929
-19.411060, -8.131371, 1.561929, 1.561929
-19.905558, -8.059075, 1.561929, 1.561929
-20.375539, -7.889103, 1.561929, 1.561929
-20.801919, -7.628349, 1.561929, 1.561929
-21.167342, -7.287354, 1.561929, 1.561929
-21.456817, -6.879911, 1.561929, 1.561929
-21.658721, -6.422726, 1.561929, 1.561929
-21.764866, -5.934364, 1.561929, 1.561929
-21.770948, -5.434653, 1.561929, 1.561929
-21.676726, -4.943880, 1.561929, 1.561929
-21.486031, -4.481969, 1.561929, 1.561929
-21.206606, -4.067672, 1.561929, 1.561929
-20.849798, -3.717808, 1.561929, 1.561929
-20.432406, -3.442438, 1.561929, 1.561929
-20.000760, -3.188826, 1.561929, 1.561929
-19.569114, -2.935213, 1.561929, 1.561929
-19.137469, -2.681601, 1.561929, 1.561929
-18.705823, -2.427988, 1.561929, 1.561929
-18.274177, -2.174376, 1.561929, 1.561929
-17.842873, -1.920194, 1.561929, 1.561929
-17.440678, -1.623329, 1.561929, 1.561929
-17.099379, -1.258059, 1.561929, 1.561929
-16.830432, -0.836637, 1.561929, 1.561929
-16.642955, -0.373169, 1.561929, 1.561929
-16.543436, 0.116769, 1.561929, 1.561929
-16.534968, 0.616614, 1.561929, 1.561929
-16.617827, 1.109597, 1.561929, 1.561929
-16.789227, 1.579178, 1.561929, 1.561929
-17.032838, 2.016289, 1.561929, 1.561929
-17.286450, 2.447935, 1.561929, 1.561929
-17.540063, 2.879580, 1.561929, 1.561929
-17.793675, 3.311226, 1.561929, 1.561929
-18.047288, 3.742872, 1.561929, 1.561929
-18.260945, 4.194348, 1.561929, 1.561929
-18.355572, 4.684600, 1.561929, 1.561929
-18.323098, 5.182812, 1.561929, 1.561929
-18.166004, 5.656661, 1.561929, 1.561929
-17.894468, 6.075523, 1.561929, 1.561929
-17.526054, 6.412327, 1.561929, 1.561929
-17.084577, 6.645298, 1.561929, 1.561929
-16.598574, 6.759367, 1.561929, 1.561929
-16.099456, 6.747136, 1.561929, 1.561929
-15.619634, 6.609035, 1.561929, 1.561929
-15.190367, 6.354094, 1.561929, 1.561929
-14.839341, 5.999144, 1.561929, 1.561929
-14.573109, 5.575644, 1.561929, 1.561929
-14.319497, 5.143999, 1.561929, 1.561929
-14.065884, 4.712353, 1.561929, 1.561929
-13.812272, 4.280707, 1.561929, 1.561929
-13.558659, 3.849062, 1.561929, 1.561929
-13.277336, 3.435696, 1.561929, 1.561929
-12.926397, 3.079645, 1.561929, 1.561929
-12.516312, 2.793671, 1.561929, 1.561929
-12.060846, 2.587535, 1.561929, 1.561929
-11.575443, 2.467956, 1.561929, 1.561929
-11.076389, 2.438938, 1.561929, 1.561929
-10.580429, 2.501449, 1.561929, 1.561929
-10.104203, 2.653388, 1.561929, 1.561929
-9.661449, 2.886013, 1.561929, 1.561929
-9.229803, 3.139626, 1.561929, 1.561929
-8.798158, 3.393238, 1.561929, 1.561929
-8.366512, 3.646850, 1.561929, 1.561929
-7.934867, 3.900463, 1.561929, 1.561929
-7.503221, 4.154075, 1.561929, 1.561929
-7.071575, 4.407688, 1.561929, 1.561929
-6.639930, 4.661300, 1.561929, 1.561929
-6.208284, 4.914913, 1.561929, 1.561929
-5.776638, 5.168525, 1.561929, 1.561929
-5.344993, 5.422137, 1.561929, 1.561929
-4.913347, 5.675750, 1.561929, 1.561929
-4.481701, 5.929362, 1.561929, 1.561929
-4.050056, 6.182975, 1.561929, 1.561929
-3.618410, 6.436587, 1.561929, 1.561929
-3.186764, 6.690200, 1.561929, 1.561929
-2.755119, 6.943812, 1.561929, 1.561929
-2.323473, 7.197425, 1.561929, 1.561929
-1.891827, 7.451037, 1.561929, 1.561929
-1.460182, 7.704649, 1.561929, 1.561929
-1.028536, 7.958262, 1.561929, 1.561929
-0.596890, 8.211874, 1.561929, 1.561929
-0.165245, 8.465487, 1.561929, 1.561929
0.266401, 8.719099, 1.561929, 1.561929
0.698047, 8.972712, 1.561929, 1.561929
1.129692, 9.226324, 1.561929, 1.561929
1.561338, 9.479936, 1.561929, 1.561929
1.992984, 9.733549, 1.561929, 1.561929
2.424629, 9.987161, 1.561929, 1.561929
2.856275, 10.240774, 1.561929, 1.561929
3.287921, 10.494386, 1.561929, 1.561929
3.719566, 10.747999, 1.561929, 1.561929
4.151212, 11.001611, 1.561929, 1.561929
4.582858, 11.255223, 1.561929, 1.561929
5.014503, 11.508836, 1.561929, 1.561929
5.456265, 11.743487, 1.561929, 1.561929
5.930276, 11.902463, 1.561929, 1.561929
6.424628, 11.977185, 1.561929, 1.561929
6.924467, 11.965403, 1.561929, 1.561929
7.414775, 11.867467, 1.561929, 1.561929
7.880817, 11.686314, 1.561929, 1.561929
8.308525, 11.427297, 1.561929, 1.561929
8.695155, 11.109429, 1.561929, 1.561929
9.077110, 10.785782, 1.561929, 1.561929
9.459066, 10.462136, 1.561929, 1.561929
9.841022, 10.138489, 1.561929, 1.561929
10.222977, 9.814843, 1.561929, 1.561929
10.604933, 9.491196, 1.561929, 1.561929
10.986889, 9.167549, 1.561929, 1.561929
11.368844, 8.843903, 1.561929, 1.561929
11.750800, 8.520256, 1.561929, 1.561929
12.132756, 8.196610, 1.561929, 1.561929
12.514711, 7.872963, 1.561929, 1.561929
12.896667, 7.549316, 1.561929, 1.561929
13.278623, 7.225670, 1.561929, 1.561929
13.660578, 6.902023, 1.561929, 1.561929
14.042534, 6.578377, 1.561929, 1.561929
14.424490, 6.254730, 1.561929, 1.561929
14.806445, 5.931084, 1.561929, 1.561929
15.188401, 5.607437, 1.561929, 1.561929
15.570357, 5.283790, 1.561929, 1.561929
15.952312, 4.960144, 1.561929, 1.561929
16.334268, 4.636497, 1.561929, 1.561929
16.716224, 4.312851, 1.561929, 1.561929
17.098179, 3.989204, 1.561929, 1.561929
17.480135, 3.665557, 1.561929, 1.561929
17.862091, 3.341911, 1.561929, 1.561929
18.244046, 3.018264, 1.561929, 1.561929
18.626002, 2.694618, 1.561929, 1.561929
19.007958, 2.370971, 1.561929, 1.561929
19.389913, 2.047325, 1.561929, 1.561929
19.771869, 1.723678, 1.561929, 1.561929
20.153825, 1.400031, 1.561929, 1.561929
20.535780, 1.076385, 1.561929, 1.561929
20.917736, 0.752738, 1.561929, 1.561929
21.299692, 0.429092, 1.561929, 1.561929
21.681647, 0.105445, 1.561929, 1.561929
22.063603, -0.218202, 1.561929, 1.561929
22.445559, -0.541848, 1.561929, 1.561929
22.827514, -0.865495, 1.561929, 1.561929
23.208672, -1.190067, 1.561929, 1.561929
23.552650, -1.552943, 1.561929, 1.561929
23.830394, -1.968700, 1.561929, 1.561929
24.033926, -2.425394, 1.561929, 1.561929
24.157397, -2.909900, 1.561929, 1.561929
24.197262, -3.408299, 1.561929, 1.561929
24.152374, -3.906269, 1.561929, 1.561929
24.024025, -4.389502, 1.561929, 1.561929
23.815901, -4.844114, 1.561929, 1.561929
23.533984, -5.257043, 1.561929, 1.561929
23.186374, -5.616424, 1.561929, 1.561929
22.783057, -5.911931, 1.561929, 1.561929
22.335623, -6.135072, 1.561929, 1.561929
21.856927, -6.279437, 1.561929, 1.561929
21.360724, -6.340876, 1.561929, 1.561929
20.860500, -6.327285, 1.561929, 1.561929
20.360538, -6.301295, 1.561929, 1.561929
19.860577, -6.275304, 1.561929, 1.561929
19.360615, -6.249314, 1.561929, 1.561929
18.860653, -6.223323, 1.561929, 1.561929
18.360692, -6.197333, 1.561929, 1.561929
17.860730, -6.171342, 1.561929, 1.561929
17.360768, -6.145351, 1.561929, 1.561929
16.860806, -6.119361, 1.561929, 1.561929
16.360845, -6.093370, 1.561929, 1.561929
15.860883, -6.067380, 1.561929, 1.561929
15.360921, -6.041389, 1.561929, 1.561929
14.860959, -6.015399, 1.561929, 1.561929
14.360998, -5.989408, 1.561929, 1.561929
13.861036, -5.963418, 1.561929, 1.561929
13.361074, -5.937427, 1.561929, 1.561929
12.861112, -5.911436, 1.561929, 1.561929
12.361151, -5.885446, 1.561929, 1.561929
