# x_m, y_m, w_tr_right_m, w_tr_left_m
-10.142700, 6.707471, 1.963991, 1.963991
-9.640385, 6.707471, 1.963991, 1.963991
-9.138069, 6.707471, 1.963991, 1.963991
-8.635754, 6.707471, 1.963991, 1.963991
-8.133438, 6.707471, 1.963991, 1.963991
-7.631123, 6.707471, 1.963991, 1.963991
-7.128807, 6.707471, 1.963991, 1.963991
-6.626492, 6.707471, 1.963991, 1.963991
-6.124177, 6.707471, 1.963991, 1.963991
-5.621861, 6.707471, 1.963991, 1.963991
-5.119546, 6.707471, 1.963991, 1.963991
-4.617230, 6.707471, 1.963991, 1.963991
-4.114915, 6.707471, 1.963991, 1.963991
-3.612870, 6.720481, 1.963991, 1.963991
-3.113270, 6.771463, 1.963991, 1.963991
-2.619073, 6.860702, 1.963991, 1.963991
-2.133198, 6.987647, 1.963991, 1.963991
-1.658514, 7.151545, 1.963991, 1.963991
-1.197827, 7.351430, 1.963991, 1.963991
-0.753860, 7.586119, 1.963991, 1.963991
-0.324490, 7.846785, 1.963991, 1.963991
0.103695, 8.109422, 1.963991, 1.963991
0.532341, 8.371301, 1.963991, 1.963991
0.975911, 8.606684, 1.963991, 1.963991
1.438660, 8.801674, 1.963991, 1.963991
1.916921, 8.954723, 1.963991, 1.963991
2.406899, 9.064619, 1.963991, 1.963991
2.904709, 9.130490, 1.963991, 1.963991
3.406405, 9.151814, 1.963991, 1.963991
3.908007, 9.128422, 1.963991, 1.963991
4.405538, 9.060500, 1.963991, 1.963991
4.895053, 8.948587, 1.963991, 1.963991
5.372671, 8.793570, 1.963991, 1.963991
5.834604, 8.596679, 1.963991, 1.963991
6.277188, 8.359474, 1.963991, 1.963991
6.705728, 8.097422, 1.963991, 1.963991
7.133913, 7.834784, 1.963991, 1.963991
7.563560, 7.574583, 1.963991, 1.963991
8.008373, 7.341487, 1.963991, 1.963991
8.469776, 7.143258, 1.963991, 1.963991
8.945044, 6.981065, 1.963991, 1.963991
9.431369, 6.855868, 1.963991, 1.963991
9.925876, 6.768405, 1.963991, 1.963991
10.425644, 6.719195, 1.963991, 1.963991
10.927725, 6.707471, 1.963991, 1.963991
11.430041, 6.707471, 1.963991, 1.963991
11.932356, 6.707471, 1.963991, 1.963991
12.434672, 6.707471, 1.963991, 1.963991
12.936987, 6.707471, 1.963991, 1.963991
