# x_m, y_m, w_tr_right_m, w_tr_left_m
-16.057758, 15.652007, 1.303082, 1.303082
-15.761417, 16.055974, 1.303082, 1.303082
-15.465076, 16.459941, 1.303082, 1.303082
-15.168735, 16.863908, 1.303082, 1.303082
-14.872393, 17.267875, 1.303082, 1.303082
-14.576052, 17.671842, 1.303082, 1.303082
-14.279711, 18.075809, 1.303082, 1.303082
-13.983370, 18.479776, 1.303082, 1.303082
-13.687029, 18.883743, 1.303082, 1.303082
-13.390688, 19.287710, 1.303082, 1.303082
-13.094346, 19.691677, 1.303082, 1.303082
-12.798005, 20.095644, 1.303082, 1.303082
-12.501664, 20.499611, 1.303082, 1.303082
-12.205323, 20.903578, 1.303082, 1.303082
-11.908982, 21.307546, 1.303082, 1.303082
-11.612641, 21.711513, 1.303082, 1.303082
-11.316299, 22.115480, 1.303082, 1.303082
-11.019843, 22.519361, 1.303082, 1.303082
-10.702709, 22.906947, 1.303082, 1.303082
-10.348327, 23.260806, 1.303082, 1.303082
-9.960222, 23.577309, 1.303082, 1.303082
-9.542383, 23.853360, 1.303082, 1.303082
-9.099010, 24.086187, 1.303082, 1.303082
-8.634558, 24.273450, 1.303082, 1.303082
-8.153692, 24.413269, 1.303082, 1.303082
-7.661245, 24.504240, 1.303082, 1.303082
-7.162282, 24.547786, 1.303082, 1.303082
-6.662211, 24.578393, 1.303082, 1.303082
-6.162141, 24.608999, 1.303082, 1.303082
-5.662070, 24.639605, 1.303082, 1.303082
-5.161999, 24.670211, 1.303082, 1.303082
-4.661929, 24.700817, 1.303082, 1.303082
-4.161858, 24.731424, 1.303082, 1.303082
-3.661787, 24.762030, 1.303082, 1.303082
-3.161716, 24.792636, 1.303082, 1.303082
-2.661646, 24.823242, 1.303082, 1.303082
-2.161575, 24.853848, 1.303082, 1.303082
-1.661504, 24.884454, 1.303082, 1.303082
-1.161434, 24.915061, 1.303082, 1.303082
-0.661363, 24.945667, 1.303082, 1.303082
-0.161292, 24.976273, 1.303082, 1.303082
0.338779, 25.006879, 1.303082, 1.303082
0.839194, 25.029456, 1.303082, 1.303082
1.339582, 25.008878, 1.303082, 1.303082
1.835768, 24.941008, 1.303082, 1.303082
2.323294, 24.826456, 1.303082, 1.303082
2.797782, 24.666253, 1.303082, 1.303082
3.254967, 24.461836, 1.303082, 1.303082
3.693435, 24.219597, 1.303082, 1.303082
4.128500, 23.971150, 1.303082, 1.303082
4.563564, 23.722702, 1.303082, 1.303082
4.998629, 23.474254, 1.303082, 1.303082
5.433693, 23.225807, 1.303082, 1.303082
5.868758, 22.977359, 1.303082, 1.303082
6.303823, 22.728911, 1.303082, 1.303082
6.738887, 22.480464, 1.303082, 1.303082
7.173952, 22.232016, 1.303082, 1.303082
7.609016, 21.983568, 1.303082, 1.303082
8.044081, 21.735121, 1.303082, 1.303082
8.479146, 21.486673, 1.303082, 1.303082
8.914210, 21.238225, 1.303082, 1.303082
9.349275, 20.989778, 1.303082, 1.303082
9.784340, 20.741330, 1.303082, 1.303082
10.219404, 20.492882, 1.303082, 1.303082
10.654469, 20.244435, 1.303082, 1.303082
11.089533, 19.995987, 1.303082, 1.303082
11.524598, 19.747539, 1.303082, 1.303082
11.959663, 19.499092, 1.303082, 1.303082
12.394727, 19.250644, 1.303082, 1.303082
12.829792, 19.002196, 1.303082, 1.303082
13.264856, 18.753749, 1.303082, 1.303082
13.699921, 18.505301, 1.303082, 1.303082
14.134986, 18.256853, 1.303082, 1.303082
14.570050, 18.008406, 1.303082, 1.303082
15.005115, 17.759958, 1.303082, 1.303082
15.440179, 17.511510, 1.303082, 1.303082
15.875244, 17.263062, 1.303082, 1.303082
16.310309, 17.014615, 1.303082, 1.303082
16.745373, 16.766167, 1.303082, 1.303082
17.182403, 16.521324, 1.303082, 1.303082
17.648260, 16.339114, 1.303082, 1.303082
18.139948, 16.247007, 1.303082, 1.303082
18.640212, 16.248242, 1.303082, 1.303082
19.131459, 16.342918, 1.303082, 1.303082
19.596315, 16.527809, 1.303082, 1.303082
20.018495, 16.796158, 1.303082, 1.303082
20.383187, 17.138542, 1.303082, 1.303082
20.677598, 17.542940, 1.303082, 1.303082
20.926780, 17.977575, 1.303082, 1.303082
21.175228, 18.412640, 1.303082, 1.303082
21.423676, 18.847705, 1.303082, 1.303082
21.691607, 19.270166, 1.303082, 1.303082
22.059541, 19.607347, 1.303082, 1.303082
22.509385, 19.823427, 1.303082, 1.303082
23.002560, 19.899877, 1.303082, 1.303082
23.496776, 19.830120, 1.303082, 1.303082
23.949642, 19.620100, 1.303082, 1.303082
24.321887, 19.287438, 1.303082, 1.303082
24.581486, 18.861087, 1.303082, 1.303082
24.706374, 18.377870, 1.303082, 1.303082
24.685871, 17.879234, 1.303082, 1.303082
24.521748, 17.407942, 1.303082, 1.303082
24.274949, 16.971969, 1.303082, 1.303082
24.026501, 16.536905, 1.303082, 1.303082
23.778053, 16.101840, 1.303082, 1.303082
23.541178, 15.660672, 1.303082, 1.303082
23.380112, 15.187104, 1.303082, 1.303082
23.310217, 14.691796, 1.303082, 1.303082
23.333951, 14.192133, 1.303082, 1.303082
23.450487, 13.705649, 1.303082, 1.303082
23.655743, 13.249420, 1.303082, 1.303082
23.942716, 12.839624, 1.303082, 1.303082
24.301185, 12.490673, 1.303082, 1.303082
24.717735, 12.213476, 1.303082, 1.303082
25.151517, 11.962840, 1.303082, 1.303082
25.565591, 11.681172, 1.303082, 1.303082
25.950339, 11.360606, 1.303082, 1.303082
26.302121, 11.004175, 1.303082, 1.303082
26.617611, 10.615249, 1.303082, 1.303082
26.893821, 10.197508, 1.303082, 1.303082
27.128139, 9.754904, 1.303082, 1.303082
