# x_m, y_m, w_tr_right_m, w_tr_left_m
-13.954170, -12.615192, 1.302044, 1.302044
-13.663936, -13.024059, 1.302044, 1.302044
-13.373701, -13.432927, 1.302044, 1.302044
-13.083467, -13.841794, 1.302044, 1.302044
-12.793232, -14.250662, 1.302044, 1.302044
-12.502997, -14.659529, 1.302044, 1.302044
-12.212763, -15.068397, 1.302044, 1.302044
-11.922528, -15.477264, 1.302044, 1.302044
-11.632294, -15.886132, 1.302044, 1.302044
-11.342059, -16.294999, 1.302044, 1.302044
-11.051825, -16.703867, 1.302044, 1.302044
-10.761590, -17.112734, 1.302044, 1.302044
-10.471356, -17.521602, 1.302044, 1.302044
-10.181121, -17.930469, 1.302044, 1.302044
-9.890887, -18.339337, 1.302044, 1.302044
-9.600652, -18.748204, 1.302044, 1.302044
-9.310418, -19.157072, 1.302044, 1.302044
-9.018543, -19.564750, 1.302044, 1.302044
-8.677196, -19.931019, 1.302044, 1.302044
-8.273799, -20.227486, 1.302044, 1.302044
-7.822579, -20.444451, 1.302044, 1.302044
-7.354206, -20.623434, 1.302044, 1.302044
-6.885833, -20.802418, 1.302044, 1.302044
-6.417459, -20.981402, 1.302044, 1.302044
-5.949086, -21.160385, 1.302044, 1.302044
-5.480712, -21.339369, 1.302044, 1.302044
-5.012339, -21.518352, 1.302044, 1.302044
-4.543966, -21.697336, 1.302044, 1.302044
-4.075592, -21.876319, 1.302044, 1.302044
-3.607219, -22.055303, 1.302044, 1.302044
-3.138846, -22.234286, 1.302044, 1.302044
-2.670472, -22.413270, 1.302044, 1.302044
-2.202099, -22.592254, 1.302044, 1.302044
-1.733726, -22.771237, 1.302044, 1.302044
-1.265352, -22.950221, 1.302044, 1.302044
-0.796979, -23.129204, 1.302044, 1.302044
-0.328606, -23.308188, 1.302044, 1.302044
0.139768, -23.487171, 1.302044, 1.302044
0.608141, -23.666155, 1.302044, 1.302044
1.076514, -23.845138, 1.302044, 1.302044
1.544888, -24.024122, 1.302044, 1.302044
2.013261, -24.203106, 1.302044, 1.302044
2.481634, -24.382089, 1.302044, 1.302044
2.950008, -24.561073, 1.302044, 1.302044
3.424269, -24.722733, 1.302044, 1.302044
3.917931, -24.806795, 1.302044, 1.302044
4.418701, -24.805577, 1.302044, 1.302044
4.911953, -24.719114, 1.302044, 1.302044
5.383285, -24.549931, 1.302044, 1.302044
5.818931, -24.302967, 1.302044, 1.302044
6.207873, -23.987273, 1.302044, 1.302044
6.580539, -23.651821, 1.302044, 1.302044
6.953206, -23.316369, 1.302044, 1.302044
7.335682, -22.992724, 1.302044, 1.302044
7.773379, -22.750455, 1.302044, 1.302044
8.254021, -22.611687, 1.302044, 1.302044
8.753493, -22.583382, 1.302044, 1.302044
9.246735, -22.666961, 1.302044, 1.302044
9.709001, -22.858229, 1.302044, 1.302044
10.117098, -23.147592, 1.302044, 1.302044
10.462443, -23.510653, 1.302044, 1.302044
10.797895, -23.883320, 1.302044, 1.302044
11.133347, -24.255986, 1.302044, 1.302044
11.468800, -24.628653, 1.302044, 1.302044
11.804731, -25.000875, 1.302044, 1.302044
12.193677, -25.314375, 1.302044, 1.302044
12.657008, -25.501323, 1.302044, 1.302044
13.154674, -25.545223, 1.302044, 1.302044
13.643582, -25.442821, 1.302044, 1.302044
14.081686, -25.202964, 1.302044, 1.302044
14.431310, -24.846302, 1.302044, 1.302044
14.662383, -24.403520, 1.302044, 1.302044
14.755018, -23.912699, 1.302044, 1.302044
14.701216, -23.416053, 1.302044, 1.302044
14.505448, -22.956379, 1.302044, 1.302044
14.192184, -22.566011, 1.302044, 1.302044
13.856731, -22.193344, 1.302044, 1.302044
13.521279, -21.820677, 1.302044, 1.302044
13.185827, -21.448010, 1.302044, 1.302044
12.850374, -21.075344, 1.302044, 1.302044
12.551918, -20.673719, 1.302044, 1.302044
12.349453, -20.216248, 1.302044, 1.302044
12.253891, -19.725188, 1.302044, 1.302044
12.270028, -19.225176, 1.302044, 1.302044
12.397054, -18.741300, 1.302044, 1.302044
12.628595, -18.297835, 1.302044, 1.302044
12.953035, -17.917032, 1.302044, 1.302044
13.325022, -17.580841, 1.302044, 1.302044
13.697689, -17.245389, 1.302044, 1.302044
14.070355, -16.909937, 1.302044, 1.302044
14.443022, -16.574484, 1.302044, 1.302044
14.815689, -16.239032, 1.302044, 1.302044
15.188355, -15.903580, 1.302044, 1.302044
15.561022, -15.568128, 1.302044, 1.302044
15.933689, -15.232675, 1.302044, 1.302044
16.306356, -14.897223, 1.302044, 1.302044
16.679022, -14.561771, 1.302044, 1.302044
17.051689, -14.226319, 1.302044, 1.302044
17.424356, -13.890866, 1.302044, 1.302044
