# x_m, y_m, w_tr_right_m, w_tr_left_m
5.247709, 10.542369, 1.578031, 1.578031
4.751088, 10.600711, 1.578031, 1.578031
4.254468, 10.659052, 1.578031, 1.578031
3.757848, 10.717393, 1.578031, 1.578031
3.261227, 10.775734, 1.578031, 1.578031
2.764607, 10.834075, 1.578031, 1.578031
2.267986, 10.892416, 1.578031, 1.578031
1.771366, 10.950757, 1.578031, 1.578031
1.274746, 11.009098, 1.578031, 1.578031
0.778125, 11.067439, 1.578031, 1.578031
0.281505, 11.125780, 1.578031, 1.578031
-0.215116, 11.184121, 1.578031, 1.578031
-0.711736, 11.242462, 1.578031, 1.578031
-1.208356, 11.300803, 1.578031, 1.578031
-1.704977, 11.359144, 1.578031, 1.578031
-2.201597, 11.417485, 1.578031, 1.578031
-2.699155, 11.465498, 1.578031, 1.578031
-3.198423, 11.448794, 1.578031, 1.578031
-3.689841, 11.359042, 1.578031, 1.578031
-4.162782, 11.198184, 1.578031, 1.578031
-4.607297, 10.970161, 1.578031, 1.578031
-5.036708, 10.713955, 1.578031, 1.578031
-5.466120, 10.457749, 1.578031, 1.578031
-5.895531, 10.201543, 1.578031, 1.578031
-6.324942, 9.945337, 1.578031, 1.578031
-6.754353, 9.689131, 1.578031, 1.578031
-7.183765, 9.432925, 1.578031, 1.578031
-7.613176, 9.176719, 1.578031, 1.578031
-8.042587, 8.920513, 1.578031, 1.578031
-8.471998, 8.664307, 1.578031, 1.578031
-8.901410, 8.408101, 1.578031, 1.578031
-9.330821, 8.151895, 1.578031, 1.578031
-9.760232, 7.895689, 1.578031, 1.578031
-10.189643, 7.639483, 1.578031, 1.578031
-10.619054, 7.383277, 1.578031, 1.578031
-11.048466, 7.127071, 1.578031, 1.578031
-11.477877, 6.870865, 1.578031, 1.578031
-11.907288, 6.614659, 1.578031, 1.578031
-12.336699, 6.358453, 1.578031, 1.578031
-12.766111, 6.102247, 1.578031, 1.578031
-13.195522, 5.846041, 1.578031, 1.578031
-13.624933, 5.589835, 1.578031, 1.578031
-14.054344, 5.333629, 1.578031, 1.578031
-14.483755, 5.077423, 1.578031, 1.578031
-14.913167, 4.821218, 1.578031, 1.578031
-15.342578, 4.565012, 1.578031, 1.578031
-15.771989, 4.308806, 1.578031, 1.578031
-16.201400, 4.052600, 1.578031, 1.578031
-16.630812, 3.796394, 1.578031, 1.578031
-17.060223, 3.540188, 1.578031, 1.578031
-17.487862, 3.281105, 1.578031, 1.578031
-17.888465, 2.982458, 1.578031, 1.578031
-18.248130, 2.635590, 1.578031, 1.578031
-18.561095, 2.246060, 1.578031, 1.578031
-18.822346, 1.820104, 1.578031, 1.578031
-19.027696, 1.364544, 1.578031, 1.578031
-19.173695, 0.886640, 1.578031, 1.578031
-19.258053, 0.394112, 1.578031, 1.578031
-19.279511, -0.105115, 1.578031, 1.578031
-19.241580, -0.603507, 1.578031, 1.578031
-19.189479, -1.100821, 1.578031, 1.578031
-19.137377, -1.598134, 1.578031, 1.578031
-19.085276, -2.095448, 1.578031, 1.578031
-19.033175, -2.592762, 1.578031, 1.578031
-18.980265, -3.089984, 1.578031, 1.578031
-18.877422, -3.578637, 1.578031, 1.578031
-18.691748, -4.042193, 1.578031, 1.578031
-18.428820, -4.466725, 1.578031, 1.578031
-18.096537, -4.839482, 1.578031, 1.578031
-17.704881, -5.149263, 1.578031, 1.578031
-17.265618, -5.386765, 1.578031, 1.578031
-16.791943, -5.544851, 1.578031, 1.578031
-16.301040, -5.639621, 1.578031, 1.578031
-15.809217, -5.729874, 1.578031, 1.578031
-15.317394, -5.820128, 1.578031, 1.578031
-14.825572, -5.910382, 1.578031, 1.578031
-14.333749, -6.000635, 1.578031, 1.578031
-13.841926, -6.090889, 1.578031, 1.578031
-13.350103, -6.181143, 1.578031, 1.578031
-12.858280, -6.271396, 1.578031, 1.578031
-12.366457, -6.361650, 1.578031, 1.578031
-11.874634, -6.451904, 1.578031, 1.578031
-11.382811, -6.542157, 1.578031, 1.578031
-10.890988, -6.632411, 1.578031, 1.578031
-10.399165, -6.722665, 1.578031, 1.578031
-9.907342, -6.812918, 1.578031, 1.578031
-9.415519, -6.903172, 1.578031, 1.578031
-8.923696, -6.993426, 1.578031, 1.578031
-8.431874, -7.083679, 1.578031, 1.578031
-7.940051, -7.173933, 1.578031, 1.578031
-7.448228, -7.264187, 1.578031, 1.578031
-6.956405, -7.354440, 1.578031, 1.578031
-6.464582, -7.444694, 1.578031, 1.578031
-5.972759, -7.534948, 1.578031, 1.578031
-5.480936, -7.625201, 1.578031, 1.578031
-4.989113, -7.715455, 1.578031, 1.578031
-4.497290, -7.805709, 1.578031, 1.578031
-4.005467, -7.895962, 1.578031, 1.578031
-3.513644, -7.986216, 1.578031, 1.578031
