# x_m, y_m, w_tr_right_m, w_tr_left_m
-5.193840, -12.007407, 1.306909, 1.306909
-5.682118, -12.119414, 1.306909, 1.306909
-6.170396, -12.231422, 1.306909, 1.306909
-6.658674, -12.343429, 1.306909, 1.306909
-7.146952, -12.455437, 1.306909, 1.306909
-7.635230, -12.567445, 1.306909, 1.306909
-8.123509, -12.679452, 1.306909, 1.306909
-8.611787, -12.791460, 1.306909, 1.306909
-9.100065, -12.903467, 1.306909, 1.306909
-9.588343, -13.015475, 1.306909, 1.306909
-10.076621, -13.127482, 1.306909, 1.306909
-10.564899, -13.239490, 1.306909, 1.306909
-11.053177, -13.351497, 1.306909, 1.306909
-11.541455, -13.463505, 1.306909, 1.306909
-12.029733, -13.575512, 1.306909, 1.306909
-12.518011, -13.687520, 1.306909, 1.306909
-13.006289, -13.799528, 1.306909, 1.306909
-13.494567, -13.911535, 1.306909, 1.306909
-13.983016, -14.022779, 1.306909, 1.306909
-14.477257, -14.103286, 1.306909, 1.306909
-14.976969, -14.135556, 1.306909, 1.306909
-15.477456, -14.119286, 1.306909, 1.306909
-15.974014, -14.054630, 1.306909, 1.306909
-16.461977, -13.942196, 1.306909, 1.306909
-16.936759, -13.783041, 1.306909, 1.306909
-17.393899, -13.578660, 1.306909, 1.306909
-17.829336, -13.331347, 1.306909, 1.306909
-18.254530, -13.066449, 1.306909, 1.306909
-18.679725, -12.801552, 1.306909, 1.306909
-19.104919, -12.536654, 1.306909, 1.306909
-19.530113, -12.271756, 1.306909, 1.306909
-19.955308, -12.006858, 1.306909, 1.306909
-20.380502, -11.741960, 1.306909, 1.306909
-20.805697, -11.477063, 1.306909, 1.306909
-21.230891, -11.212165, 1.306909, 1.306909
-21.656085, -10.947267, 1.306909, 1.306909
-22.081280, -10.682369, 1.306909, 1.306909
-22.506474, -10.417471, 1.306909, 1.306909
-22.931669, -10.152573, 1.306909, 1.306909
-23.356863, -9.887676, 1.306909, 1.306909
-23.782058, -9.622778, 1.306909, 1.306909
-24.198186, -9.344240, 1.306909, 1.306909
-24.579835, -9.020216, 1.306909, 1.306909
-24.920429, -8.653279, 1.306909, 1.306909
-25.215176, -8.248592, 1.306909, 1.306909
-25.459929, -7.811850, 1.306909, 1.306909
-25.651243, -7.349198, 1.306909, 1.306909
-25.786426, -6.867147, 1.306909, 1.306909
-25.863576, -6.372481, 1.306909, 1.306909
-25.882403, -5.872148, 1.306909, 1.306909
-25.878682, -5.371202, 1.306909, 1.306909
-25.874960, -4.870255, 1.306909, 1.306909
-25.871239, -4.369309, 1.306909, 1.306909
-25.867518, -3.868363, 1.306909, 1.306909
-25.863796, -3.367416, 1.306909, 1.306909
-25.860075, -2.866470, 1.306909, 1.306909
-25.856353, -2.365523, 1.306909, 1.306909
-25.852632, -1.864577, 1.306909, 1.306909
-25.848910, -1.363631, 1.306909, 1.306909
-25.845189, -0.862684, 1.306909, 1.306909
-25.841467, -0.361738, 1.306909, 1.306909
-25.837746, 0.139209, 1.306909, 1.306909
-25.834025, 0.640155, 1.306909, 1.306909
-25.830303, 1.141101, 1.306909, 1.306909
-25.826582, 1.642048, 1.306909, 1.306909
-25.822860, 2.142994, 1.306909, 1.306909
-25.819139, 2.643941, 1.306909, 1.306909
-25.815417, 3.144887, 1.306909, 1.306909
-25.811696, 3.645833, 1.306909, 1.306909
-25.807974, 4.146780, 1.306909, 1.306909
-25.804253, 4.647726, 1.306909, 1.306909
-25.800532, 5.148673, 1.306909, 1.306909
-25.796810, 5.649619, 1.306909, 1.306909
-25.793089, 6.150565, 1.306909, 1.306909
-25.789367, 6.651512, 1.306909, 1.306909
-25.769515, 7.151796, 1.306909, 1.306909
-25.676463, 7.643496, 1.306909, 1.306909
-25.506981, 8.114356, 1.306909, 1.306909
-25.265315, 8.552576, 1.306909, 1.306909
-24.957518, 8.947173, 1.306909, 1.306909
-24.591303, 9.288258, 1.306909, 1.306909
-24.175814, 9.567227, 1.306909, 1.306909
-23.721501, 9.777105, 1.306909, 1.306909
-23.239766, 9.912658, 1.306909, 1.306909
-22.743140, 9.976391, 1.306909, 1.306909
-22.244538, 10.024944, 1.306909, 1.306909
-21.745937, 10.073497, 1.306909, 1.306909
-21.247335, 10.122050, 1.306909, 1.306909
-20.748733, 10.170604, 1.306909, 1.306909
-20.250131, 10.219157, 1.306909, 1.306909
-19.751530, 10.267710, 1.306909, 1.306909
-19.252928, 10.316263, 1.306909, 1.306909
-18.754326, 10.364816, 1.306909, 1.306909
-18.255724, 10.413369, 1.306909, 1.306909
-17.757122, 10.461922, 1.306909, 1.306909
-17.258521, 10.510475, 1.306909, 1.306909
-16.759919, 10.559029, 1.306909, 1.306909
-16.261317, 10.607582, 1.306909, 1.306909
-15.762715, 10.656135, 1.306909, 1.306909
-15.264113, 10.704688, 1.306909, 1.306909
-14.765512, 10.753241, 1.306909, 1.306909
-14.266910, 10.801794, 1.306909, 1.306909
-13.768308, 10.850347, 1.306909, 1.306909
-13.269706, 10.898901, 1.306909, 1.306909
-12.771105, 10.947454, 1.306909, 1.306909
-12.272503, 10.996007, 1.306909, 1.306909
-11.773901, 11.044560, 1.306909, 1.306909
-11.275299, 11.093113, 1.306909, 1.306909
-10.776697, 11.141666, 1.306909, 1.306909
-10.278096, 11.190219, 1.306909, 1.306909
-9.779494, 11.238772, 1.306909, 1.306909
-9.280892, 11.287326, 1.306909, 1.306909
-8.782290, 11.335879, 1.306909, 1.306909
-8.283689, 11.384432, 1.306909, 1.306909
-7.785575, 11.437101, 1.306909, 1.306909
-7.303121, 11.568066, 1.306909, 1.306909
-6.860804, 11.801271, 1.306909, 1.306909
-6.439161, 12.071786, 1.306909, 1.306909
-6.017518, 12.342301, 1.306909, 1.306909
-5.595876, 12.612816, 1.306909, 1.306909
-5.174233, 12.883331, 1.306909, 1.306909
-4.752590, 13.153846, 1.306909, 1.306909
-4.330947, 13.424361, 1.306909, 1.306909
-3.909304, 13.694876, 1.306909, 1.306909
-3.487661, 13.965391, 1.306909, 1.306909
-3.066018, 14.235906, 1.306909, 1.306909
-2.644375, 14.506422, 1.306909, 1.306909
-2.222732, 14.776937, 1.306909, 1.306909
-1.801089, 15.047452, 1.306909, 1.306909
-1.379446, 15.317967, 1.306909, 1.306909
-0.957803, 15.588482, 1.306909, 1.306909
-0.536161, 15.858997, 1.306909, 1.306909
-0.114518, 16.129512, 1.306909, 1.306909
0.307125, 16.400027, 1.306909, 1.306909
0.728768, 16.670542, 1.306909, 1.306909
1.150411, 16.941057, 1.306909, 1.306909
1.572054, 17.211572, 1.306909, 1.306909
1.993697, 17.482087, 1.306909, 1.306909
2.415340, 17.752602, 1.306909, 1.306909
2.836983, 18.023117, 1.306909, 1.306909
3.264482, 18.284036, 1.306909, 1.306909
3.714511, 18.503621, 1.306909, 1.306909
