# x_m, y_m, w_tr_right_m, w_tr_left_m
0.056155, 5.550826, 2.043852, 2.043852
0.559007, 5.550826, 2.043852, 2.043852
1.061858, 5.550826, 2.043852, 2.043852
1.564709, 5.550826, 2.043852, 2.043852
2.067560, 5.550826, 2.043852, 2.043852
2.570411, 5.550826, 2.043852, 2.043852
3.073263, 5.550826, 2.043852, 2.043852
3.576114, 5.550826, 2.043852, 2.043852
4.078965, 5.550826, 2.043852, 2.043852
4.581816, 5.550826, 2.043852, 2.043852
5.084667, 5.550826, 2.043852, 2.043852
5.587519, 5.550826, 2.043852, 2.043852
6.090370, 5.550826, 2.043852, 2.043852
6.593221, 5.550826, 2.043852, 2.043852
7.096072, 5.550826, 2.043852, 2.043852
7.598924, 5.550826, 2.043852, 2.043852
8.101775, 5.550826, 2.043852, 2.043852
8.604626, 5.550826, 2.043852, 2.043852
9.107477, 5.550826, 2.043852, 2.043852
9.610328, 5.550826, 2.043852, 2.043852
10.113180, 5.550826, 2.043852, 2.043852
10.616031, 5.550826, 2.043852, 2.043852
11.118882, 5.550826, 2.043852, 2.043852
11.621733, 5.550826, 2.043852, 2.043852
12.124584, 5.550826, 2.043852, 2.043852
12.627436, 5.550826, 2.043852, 2.043852
13.130287, 5.550826, 2.043852, 2.043852
13.633138, 5.550826, 2.043852, 2.043852
14.135370, 5.530525, 2.043852, 2.043852
14.632972, 5.459705, 2.043852, 2.043852
15.120756, 5.338507, 2.043852, 2.043852
15.593637, 5.168196, 2.043852, 2.043852
16.046684, 4.950548, 2.043852, 2.043852
16.475172, 4.687832, 2.043852, 2.043852
16.874634, 4.382787, 2.043852, 2.043852
17.240905, 4.038595, 2.043852, 2.043852
17.570164, 3.658845, 2.043852, 2.043852
17.858978, 3.247495, 2.043852, 2.043852
18.104337, 2.808837, 2.043852, 2.043852
18.303681, 2.347444, 2.043852, 2.043852
18.454932, 1.868126, 2.043852, 2.043852
18.556513, 1.375883, 2.043852, 2.043852
18.607364, 0.875847, 2.043852, 2.043852
18.613835, 0.373108, 2.043852, 2.043852
18.611533, -0.129718, 2.043852, 2.043852
18.571381, -0.630727, 2.043852, 2.043852
18.480344, -1.125030, 2.043852, 2.043852
18.339372, -1.607471, 2.043852, 2.043852
18.149935, -2.073020, 2.043852, 2.043852
17.914008, -2.516822, 2.043852, 2.043852
17.634051, -2.934251, 2.043852, 2.043852
17.312983, -3.320952, 2.043852, 2.043852
16.954153, -3.672894, 2.043852, 2.043852
16.561303, -3.986406, 2.043852, 2.043852
16.138527, -4.258221, 2.043852, 2.043852
15.690236, -4.485502, 2.043852, 2.043852
15.221103, -4.665881, 2.043852, 2.043852
14.736021, -4.797477, 2.043852, 2.043852
14.240048, -4.878916, 2.043852, 2.043852
13.738355, -4.909351, 2.043852, 2.043852
13.235506, -4.909828, 2.043852, 2.043852
12.732655, -4.909828, 2.043852, 2.043852
12.229804, -4.909828, 2.043852, 2.043852
11.726952, -4.909828, 2.043852, 2.043852
11.224101, -4.909828, 2.043852, 2.043852
10.721250, -4.909828, 2.043852, 2.043852
10.218399, -4.909828, 2.043852, 2.043852
9.715548, -4.909828, 2.043852, 2.043852
9.212696, -4.909828, 2.043852, 2.043852
8.709845, -4.909884, 2.043852, 2.043852
8.207396, -4.927438, 2.043852, 2.043852
7.707283, -4.978912, 2.043852, 2.043852
7.211792, -5.064071, 2.043852, 2.043852
6.723190, -5.182526, 2.043852, 2.043852
6.243712, -5.333734, 2.043852, 2.043852
5.775550, -5.517004, 2.043852, 2.043852
5.320847, -5.731498, 2.043852, 2.043852
4.881243, -5.975492, 2.043852, 2.043852
4.446744, -6.228612, 2.043852, 2.043852
4.012245, -6.481732, 2.043852, 2.043852
3.577476, -6.734386, 2.043852, 2.043852
3.131280, -6.965982, 2.043852, 2.043852
2.668736, -7.162908, 2.043852, 2.043852
2.192533, -7.324019, 2.043852, 2.043852
1.705437, -7.448378, 2.043852, 2.043852
1.210281, -7.535263, 2.043852, 2.043852
0.709941, -7.584168, 2.043852, 2.043852
0.207327, -7.594809, 2.043852, 2.043852
-0.294642, -7.567122, 2.043852, 2.043852
-0.793029, -7.501167, 2.043852, 2.043852
-1.284933, -7.397404, 2.043852, 2.043852
-1.767497, -7.256463, 2.043852, 2.043852
-2.237917, -7.079165, 2.043852, 2.043852
-2.693459, -6.866541, 2.043852, 2.043852
-3.132514, -6.621573, 2.043852, 2.043852
-3.567013, -6.368453, 2.043852, 2.043852
-4.001512, -6.115333, 2.043852, 2.043852
-4.436502, -5.863064, 2.043852, 2.043852
-4.882873, -5.631734, 2.043852, 2.043852
-5.343858, -5.431103, 2.043852, 2.043852
-5.817351, -5.262088, 2.043852, 2.043852
-6.301184, -5.125463, 2.043852, 2.043852
-6.793145, -5.021853, 2.043852, 2.043852
-7.290984, -4.951731, 2.043852, 2.043852
-7.792424, -4.915418, 2.043852, 2.043852
-8.295204, -4.909828, 2.043852, 2.043852
-8.798055, -4.909828, 2.043852, 2.043852
-9.300906, -4.909828, 2.043852, 2.043852
-9.803757, -4.909828, 2.043852, 2.043852
-10.306608, -4.909828, 2.043852, 2.043852
-10.809460, -4.909828, 2.043852, 2.043852
-11.312311, -4.909828, 2.043852, 2.043852
-11.815162, -4.909828, 2.043852, 2.043852
-12.318013, -4.909828, 2.043852, 2.043852
-12.820864, -4.909828, 2.043852, 2.043852
-13.323716, -4.909828, 2.043852, 2.043852
-13.826540, -4.907377, 2.043852, 2.043852
-14.327509, -4.866730, 2.043852, 2.043852
-14.821721, -4.775206, 2.043852, 2.043852
-15.304022, -4.633757, 2.043852, 2.043852
-15.769383, -4.443861, 2.043852, 2.043852
-16.212952, -4.207496, 2.043852, 2.043852
-16.630104, -3.927127, 2.043852, 2.043852
-17.016488, -3.605678, 2.043852, 2.043852
-17.368075, -3.246500, 2.043852, 2.043852
-17.681200, -2.853340, 2.043852, 2.043852
-17.952596, -2.430296, 2.043852, 2.043852
-18.179435, -1.981781, 2.043852, 2.043852
-18.359351, -1.512470, 2.043852, 2.043852
-18.490468, -1.027258, 2.043852, 2.043852
-18.571418, -0.531204, 2.043852, 2.043852
-18.601357, -0.029480, 2.043852, 2.043852
-18.601785, 0.473369, 2.043852, 2.043852
