# x_m, y_m, w_tr_right_m, w_tr_left_m
0.043366, 6.561616, 1.951989, 1.951989
-0.459283, 6.561616, 1.951989, 1.951989
-0.961931, 6.561616, 1.951989, 1.951989
-1.464580, 6.561616, 1.951989, 1.951989
-1.967229, 6.561616, 1.951989, 1.951989
-2.469878, 6.561616, 1.951989, 1.951989
-2.972527, 6.561616, 1.951989, 1.951989
-3.475176, 6.561616, 1.951989, 1.951989
-3.977825, 6.561616, 1.951989, 1.951989
-4.480474, 6.561616, 1.951989, 1.951989
-4.983123, 6.561616, 1.951989, 1.951989
-5.485772, 6.561616, 1.951989, 1.951989
-5.988421, 6.561616, 1.951989, 1.951989
-6.491070, 6.561616, 1.951989, 1.951989
-6.993718, 6.561616, 1.951989, 1.951989
-7.496367, 6.561616, 1.951989, 1.951989
-7.999016, 6.561616, 1.951989, 1.951989
-8.501665, 6.561616, 1.951989, 1.951989
-9.004314, 6.561616, 1.951989, 1.951989
-9.506963, 6.561616, 1.951989, 1.951989
-10.009612, 6.561616, 1.951989, 1.951989
-10.512261, 6.561616, 1.951989, 1.951989
-11.014910, 6.561616, 1.951989, 1.951989
-11.517559, 6.561616, 1.951989, 1.951989
-12.020208, 6.561616, 1.951989, 1.951989
-12.522857, 6.561616, 1.951989, 1.951989
-13.025505, 6.561616, 1.951989, 1.951989
-13.528061, 6.555452, 1.951989, 1.951989
-14.028700, 6.512288, 1.951989, 1.951989
-14.524031, 6.427735, 1.951989, 1.951989
-15.010641, 6.302376, 1.951989, 1.951989
-15.485172, 6.137076, 1.951989, 1.951989
-15.944353, 5.932973, 1.951989, 1.951989
-16.385018, 5.691475, 1.951989, 1.951989
-16.804127, 5.414248, 1.951989, 1.951989
-17.198790, 5.103202, 1.951989, 1.951989
-17.566287, 4.760483, 1.951989, 1.951989
-17.904082, 4.388454, 1.951989, 1.951989
-18.209846, 3.989680, 1.951989, 1.951989
-18.481470, 3.566910, 1.951989, 1.951989
-18.717082, 3.123061, 1.951989, 1.951989
-18.915019, 2.661177, 1.951989, 1.951989
-19.073951, 2.184465, 1.951989, 1.951989
