# x_m, y_m, w_tr_right_m, w_tr_left_m
11.129666, 2.938686, 1.244763, 1.244763
11.631829, 2.938686, 1.244763, 1.244763
12.133992, 2.938686, 1.244763, 1.244763
12.636155, 2.938686, 1.244763, 1.244763
13.138318, 2.938686, 1.244763, 1.244763
13.640481, 2.938686, 1.244763, 1.244763
14.142644, 2.938686, 1.244763, 1.244763
14.644807, 2.938686, 1.244763, 1.244763
15.146970, 2.938686, 1.244763, 1.244763
15.649133, 2.938686, 1.244763, 1.244763
16.151296, 2.938686, 1.244763, 1.244763
16.653459, 2.938686, 1.244763, 1.244763
17.155622, 2.938686, 1.244763, 1.244763
17.657785, 2.938686, 1.244763, 1.244763
18.159948, 2.938686, 1.244763, 1.244763
18.662111, 2.938686, 1.244763, 1.244763
19.164274, 2.938686, 1.244763, 1.244763
19.666437, 2.938686, 1.244763, 1.244763
20.168600, 2.938686, 1.244763, 1.244763
20.670763, 2.938686, 1.244763, 1.244763
21.172926, 2.938686, 1.244763, 1.244763
21.675089, 2.938686, 1.244763, 1.244763
22.177252, 2.938686, 1.244763, 1.244763
22.679415, 2.938686, 1.244763, 1.244763
23.181578, 2.938686, 1.244763, 1.244763
23.683741, 2.938686, 1.244763, 1.244763
24.184029, 2.903927, 1.244763, 1.244763
24.669374, 2.778101, 1.244763, 1.244763
25.122870, 2.564248, 1.244763, 1.244763
25.528711, 2.269824, 1.244763, 1.244763
25.872748, 1.905091, 1.244763, 1.244763
26.142991, 1.482762, 1.244763, 1.244763
26.330018, 1.017560, 1.244763, 1.244763
26.427310, 0.525699, 1.244763, 1.244763
26.441589, 0.024029, 1.244763, 1.244763
26.415851, -0.476940, 1.244763, 1.244763
26.301090, -0.965014, 1.244763, 1.244763
26.097603, -1.423248, 1.244763, 1.244763
25.812483, -1.835671, 1.244763, 1.244763
25.455668, -2.187905, 1.244763, 1.244763
25.039596, -2.467673, 1.244763, 1.244763
24.578771, -2.665223, 1.244763, 1.244763
24.089256, -2.773668, 1.244763, 1.244763
23.587991, -2.794879, 1.244763, 1.244763
23.085828, -2.794879, 1.244763, 1.244763
22.583665, -2.794879, 1.244763, 1.244763
22.081502, -2.794879, 1.244763, 1.244763
21.579339, -2.794879, 1.244763, 1.244763
21.077176, -2.794879, 1.244763, 1.244763
20.575013, -2.794879, 1.244763, 1.244763
20.072850, -2.794879, 1.244763, 1.244763
19.570687, -2.794879, 1.244763, 1.244763
19.068524, -2.794879, 1.244763, 1.244763
18.566361, -2.794879, 1.244763, 1.244763
18.064198, -2.794879, 1.244763, 1.244763
17.562035, -2.794879, 1.244763, 1.244763
17.061255, -2.823823, 1.244763, 1.244763
16.573591, -2.940686, 1.244763, 1.244763
16.114996, -3.143531, 1.244763, 1.244763
15.677802, -3.390564, 1.244763, 1.244763
15.240812, -3.637964, 1.244763, 1.244763
14.803821, -3.885365, 1.244763, 1.244763
14.362989, -4.125569, 1.244763, 1.244763
13.891654, -4.296856, 1.244763, 1.244763
13.397122, -4.380119, 1.244763, 1.244763
12.895165, -4.388336, 1.244763, 1.244763
12.393002, -4.388336, 1.244763, 1.244763
11.890839, -4.388336, 1.244763, 1.244763
