# x_m, y_m, w_tr_right_m, w_tr_left_m
0.022803, 3.906973, 1.244396, 1.244396
-0.479515, 3.906973, 1.244396, 1.244396
-0.981833, 3.906973, 1.244396, 1.244396
-1.484150, 3.906973, 1.244396, 1.244396
-1.986468, 3.906973, 1.244396, 1.244396
-2.488786, 3.906973, 1.244396, 1.244396
-2.991104, 3.906973, 1.244396, 1.244396
-3.493421, 3.906973, 1.244396, 1.244396
-3.995739, 3.906973, 1.244396, 1.244396
-4.498057, 3.906973, 1.244396, 1.244396
-5.000375, 3.906973, 1.244396, 1.244396
-5.502692, 3.906973, 1.244396, 1.244396
-6.005010, 3.906973, 1.244396, 1.244396
-6.507328, 3.906973, 1.244396, 1.244396
-7.009646, 3.906973, 1.244396, 1.244396
-7.511964, 3.906973, 1.244396, 1.244396
-8.014281, 3.906973, 1.244396, 1.244396
-8.516599, 3.906973, 1.244396, 1.244396
-9.018917, 3.906973, 1.244396, 1.244396
-9.521235, 3.906973, 1.244396, 1.244396
-10.023552, 3.906973, 1.244396, 1.244396
-10.525870, 3.906973, 1.244396, 1.244396
-11.028188, 3.906973, 1.244396, 1.244396
-11.530506, 3.906973, 1.244396, 1.244396
-12.032824, 3.906973, 1.244396, 1.244396
-12.535141, 3.906973, 1.244396, 1.244396
-13.037459, 3.906973, 1.244396, 1.244396
-13.539777, 3.906973, 1.244396, 1.244396
-14.042095, 3.906973, 1.244396, 1.244396
-14.544412, 3.906973, 1.244396, 1.244396
-15.046730, 3.906973, 1.244396, 1.244396
-15.549048, 3.906973, 1.244396, 1.244396
-16.051366, 3.906973, 1.244396, 1.244396
-16.553683, 3.906973, 1.244396, 1.244396
-17.056001, 3.906973, 1.244396, 1.244396
-17.558319, 3.906973, 1.244396, 1.244396
-18.060637, 3.906973, 1.244396, 1.244396
-18.562955, 3.906973, 1.244396, 1.244396
-19.065272, 3.906973, 1.244396, 1.244396
-19.567590, 3.906973, 1.244396, 1.244396
-20.069908, 3.906973, 1.244396, 1.244396
-20.572216, 3.905606, 1.244396, 1.244396
-21.071652, 3.856097, 1.244396, 1.244396
-21.558858, 3.735648, 1.244396, 1.244396
-22.023812, 3.546738, 1.244396, 1.244396
-22.456951, 3.293255, 1.244396, 1.244396
-22.849367, 2.980416, 1.244396, 1.244396
-23.192986, 2.614655, 1.244396, 1.244396
-23.480743, 2.203498, 1.244396, 1.244396
-23.706717, 1.755401, 1.244396, 1.244396
-23.866259, 1.279582, 1.244396, 1.244396
-23.956088, 0.785829, 1.244396, 1.244396
-23.976809, 0.284265, 1.244396, 1.244396
-23.975521, -0.218043, 1.244396, 1.244396
-23.926791, -0.717548, 1.244396, 1.244396
-23.807103, -1.204934, 1.244396, 1.244396
-23.618920, -1.670177, 1.244396, 1.244396
-23.366115, -2.103707, 1.244396, 1.244396
-23.053889, -2.496608, 1.244396, 1.244396
-22.688665, -2.840796, 1.244396, 1.244396
-22.277957, -3.129193, 1.244396, 1.244396
-21.830211, -3.355866, 1.244396, 1.244396
-21.354638, -3.516152, 1.244396, 1.244396
-20.861021, -3.606751, 1.244396, 1.244396
-20.359485, -3.628019, 1.244396, 1.244396
-19.857167, -3.628019, 1.244396, 1.244396
-19.354849, -3.628019, 1.244396, 1.244396
-18.852531, -3.628019, 1.244396, 1.244396
-18.350214, -3.628019, 1.244396, 1.244396
-17.847896, -3.628019, 1.244396, 1.244396
-17.345578, -3.628019, 1.244396, 1.244396
-16.843260, -3.628019, 1.244396, 1.244396
-16.341246, -3.639320, 1.244396, 1.244396
-15.845090, -3.714756, 1.244396, 1.244396
-15.364774, -3.860198, 1.244396, 1.244396
-14.910119, -4.072673, 1.244396, 1.244396
-14.481245, -4.334085, 1.244396, 1.244396
-14.054543, -4.599131, 1.244396, 1.244396
-13.627842, -4.864177, 1.244396, 1.244396
-13.191630, -5.112638, 1.244396, 1.244396
-12.725732, -5.299173, 1.244396, 1.244396
-12.237986, -5.417338, 1.244396, 1.244396
