# x_m, y_m, w_tr_right_m, w_tr_left_m
0.009381, 5.741733, 2.077733, 2.077733
-0.493504, 5.741733, 2.077733, 2.077733
-0.996388, 5.741733, 2.077733, 2.077733
-1.499272, 5.741733, 2.077733, 2.077733
-2.002156, 5.741733, 2.077733, 2.077733
-2.505040, 5.741733, 2.077733, 2.077733
-3.007924, 5.741733, 2.077733, 2.077733
-3.510808, 5.741733, 2.077733, 2.077733
-4.013692, 5.741733, 2.077733, 2.077733
-4.516576, 5.741733, 2.077733, 2.077733
-5.019460, 5.741733, 2.077733, 2.077733
-5.522344, 5.741733, 2.077733, 2.077733
-6.025228, 5.741733, 2.077733, 2.077733
-6.528112, 5.741733, 2.077733, 2.077733
-7.030996, 5.741733, 2.077733, 2.077733
-7.533880, 5.741733, 2.077733, 2.077733
-8.036764, 5.741733, 2.077733, 2.077733
-8.539648, 5.741733, 2.077733, 2.077733
-9.042532, 5.741733, 2.077733, 2.077733
-9.545416, 5.741733, 2.077733, 2.077733
-10.048300, 5.741733, 2.077733, 2.077733
-10.551184, 5.741733, 2.077733, 2.077733
-11.054068, 5.741733, 2.077733, 2.077733
-11.556952, 5.741733, 2.077733, 2.077733
-12.059837, 5.741733, 2.077733, 2.077733
-12.562721, 5.741733, 2.077733, 2.077733
-13.065487, 5.734919, 2.077733, 2.077733
-13.565726, 5.685500, 2.077733, 2.077733
-14.058879, 5.588134, 2.077733, 2.077733
-14.540363, 5.443726, 2.077733, 2.077733
-15.005702, 5.253621, 2.077733, 2.077733
-15.450570, 5.019583, 2.077733, 2.077733
-15.870830, 4.743790, 2.077733, 2.077733
-16.262577, 4.428805, 2.077733, 2.077733
-16.622168, 4.077556, 2.077733, 2.077733
-16.946260, 3.693309, 2.077733, 2.077733
-17.231841, 3.279634, 2.077733, 2.077733
-17.476256, 2.840379, 2.077733, 2.077733
-17.677231, 2.379626, 2.077733, 2.077733
-17.832900, 1.901658, 2.077733, 2.077733
-17.941813, 1.410919, 2.077733, 2.077733
-18.002960, 0.911971, 2.077733, 2.077733
-18.017263, 0.409440, 2.077733, 2.077733
-18.017263, -0.093444, 2.077733, 2.077733
-17.996583, -0.595711, 2.077733, 2.077733
-17.928024, -1.093687, 2.077733, 2.077733
-17.811825, -1.582746, 2.077733, 2.077733
-17.649067, -2.058341, 2.077733, 2.077733
-17.441263, -2.516050, 2.077733, 2.077733
-17.190345, -2.951619, 2.077733, 2.077733
-16.898644, -3.360999, 2.077733, 2.077733
-16.568873, -3.740384, 2.077733, 2.077733
-16.204098, -4.086246, 2.077733, 2.077733
-15.807709, -4.395371, 2.077733, 2.077733
-15.383391, -4.664885, 2.077733, 2.077733
-14.935088, -4.892282, 2.077733, 2.077733
-14.466969, -5.075448, 2.077733, 2.077733
-13.983384, -5.212681, 2.077733, 2.077733
