# x_m, y_m, w_tr_right_m, w_tr_left_m
-0.050261, -8.960956, 2.176309, 2.176309
-0.553485, -8.960956, 2.176309, 2.176309
-1.056709, -8.960956, 2.176309, 2.176309
-1.559932, -8.960956, 2.176309, 2.176309
-2.063156, -8.960956, 2.176309, 2.176309
-2.566380, -8.960956, 2.176309, 2.176309
-3.069603, -8.960956, 2.176309, 2.176309
-3.572827, -8.960956, 2.176309, 2.176309
-4.076051, -8.960956, 2.176309, 2.176309
-4.579274, -8.960956, 2.176309, 2.176309
-5.082498, -8.960956, 2.176309, 2.176309
-5.585722, -8.960956, 2.176309, 2.176309
-6.088942, -8.960184, 2.176309, 2.176309
-6.591573, -8.937535, 2.176309, 2.176309
-7.091779, -8.883277, 2.176309, 2.176309
-7.587575, -8.797624, 2.176309, 2.176309
-8.076991, -8.680918, 2.176309, 2.176309
-8.558086, -8.533622, 2.176309, 2.176309
-9.028950, -8.356319, 2.176309, 2.176309
-9.487712, -8.149716, 2.176309, 2.176309
-9.932552, -7.914630, 2.176309, 2.176309
-10.361703, -7.651997, 2.176309, 2.176309
-10.773462, -7.362858, 2.176309, 2.176309
-11.166195, -7.048362, 2.176309, 2.176309
-11.538341, -6.709757, 2.176309, 2.176309
-11.888424, -6.348388, 2.176309, 2.176309
-12.215054, -5.965689, 2.176309, 2.176309
-12.516933, -5.563179, 2.176309, 2.176309
-12.792865, -5.142457, 2.176309, 2.176309
-13.041752, -4.705193, 2.176309, 2.176309
-13.262608, -4.253123, 2.176309, 2.176309
-13.454554, -3.788041, 2.176309, 2.176309
-13.616830, -3.311794, 2.176309, 2.176309
-13.748791, -2.826274, 2.176309, 2.176309
-13.849914, -2.333406, 2.176309, 2.176309
-13.919795, -1.835149, 2.176309, 2.176309
-13.958160, -1.333479, 2.176309, 2.176309
-13.966332, -0.830380, 2.176309, 2.176309
-13.966332, -0.327156, 2.176309, 2.176309
-13.966332, 0.176067, 2.176309, 2.176309
-13.966332, 0.679291, 2.176309, 2.176309
-13.963619, 1.182492, 2.176309, 2.176309
-13.934744, 1.684804, 2.176309, 2.176309
-13.874291, 2.184300, 2.176309, 2.176309
-13.782502, 2.678996, 2.176309, 2.176309
-13.659740, 3.166930, 2.176309, 2.176309
-13.506493, 3.646163, 2.176309, 2.176309
-13.323370, 4.114793, 2.176309, 2.176309
-13.111097, 4.570961, 2.176309, 2.176309
-12.870517, 5.012854, 2.176309, 2.176309
-12.602586, 5.438718, 2.176309, 2.176309
-12.308367, 5.846863, 2.176309, 2.176309
-11.989028, 6.235668, 2.176309, 2.176309
-11.645838, 6.603590, 2.176309, 2.176309
-11.280158, 6.949169, 2.176309, 2.176309
-10.893441, 7.271031, 2.176309, 2.176309
-10.487221, 7.567900, 2.176309, 2.176309
-10.063112, 7.838597, 2.176309, 2.176309
-9.622797, 8.082047, 2.176309, 2.176309
-9.168025, 8.297284, 2.176309, 2.176309
-8.700600, 8.483453, 2.176309, 2.176309
-8.222379, 8.639816, 2.176309, 2.176309
-7.735260, 8.765750, 2.176309, 2.176309
-7.241177, 8.860757, 2.176309, 2.176309
-6.742092, 8.924460, 2.176309, 2.176309
-6.239986, 8.956604, 2.176309, 2.176309
-5.736811, 8.960956, 2.176309, 2.176309
-5.233587, 8.960956, 2.176309, 2.176309
-4.730364, 8.960956, 2.176309, 2.176309
-4.227140, 8.960956, 2.176309, 2.176309
-3.723916, 8.960956, 2.176309, 2.176309
-3.220692, 8.960956, 2.176309, 2.176309
-2.717469, 8.960956, 2.176309, 2.176309
-2.214245, 8.960956, 2.176309, 2.176309
-1.711021, 8.960956, 2.176309, 2.176309
-1.207798, 8.960956, 2.176309, 2.176309
-0.704574, 8.960956, 2.176309, 2.176309
-0.201350, 8.960956, 2.176309, 2.176309
0.301873, 8.960956, 2.176309, 2.176309
0.805097, 8.960956, 2.176309, 2.176309
1.308321, 8.960956, 2.176309, 2.176309
1.811544, 8.960956, 2.176309, 2.176309
2.314768, 8.960956, 2.176309, 2.176309
2.817992, 8.960956, 2.176309, 2.176309
3.321215, 8.960956, 2.176309, 2.176309
3.824439, 8.960956, 2.176309, 2.176309
4.327663, 8.960956, 2.176309, 2.176309
4.830886, 8.960956, 2.176309, 2.176309
5.334110, 8.960956, 2.176309, 2.176309
5.837334, 8.960956, 2.176309, 2.176309
6.340432, 8.952713, 2.176309, 2.176309
6.842093, 8.914251, 2.176309, 2.176309
7.340337, 8.844271, 2.176309, 2.176309
7.833185, 8.743051, 2.176309, 2.176309
8.318680, 8.610995, 2.176309, 2.176309
8.794895, 8.448625, 2.176309, 2.176309
9.259939, 8.256587, 2.176309, 2.176309
9.711966, 8.035642, 2.176309, 2.176309
10.149181, 7.786668, 2.176309, 2.176309
10.569849, 7.510654, 2.176309, 2.176309
10.972299, 7.208695, 2.176309, 2.176309
11.354934, 6.881990, 2.176309, 2.176309
11.716235, 6.531835, 2.176309, 2.176309
12.054767, 6.159622, 2.176309, 2.176309
12.369186, 5.766828, 2.176309, 2.176309
12.658244, 5.355011, 2.176309, 2.176309
12.920793, 4.925808, 2.176309, 2.176309
13.155790, 4.480921, 2.176309, 2.176309
13.362304, 4.022118, 2.176309, 2.176309
13.539514, 3.551219, 2.176309, 2.176309
13.686716, 3.070095, 2.176309, 2.176309
13.803326, 2.580655, 2.176309, 2.176309
13.888880, 2.084842, 2.176309, 2.176309
13.943040, 1.584624, 2.176309, 2.176309
13.965590, 1.081989, 2.176309, 2.176309
13.966332, 0.578768, 2.176309, 2.176309
13.966332, 0.075545, 2.176309, 2.176309
13.966332, -0.427679, 2.176309, 2.176309
13.966332, -0.930903, 2.176309, 2.176309
13.953024, -1.433869, 2.176309, 2.176309
13.908348, -1.935016, 2.176309, 2.176309
13.832199, -2.432354, 2.176309, 2.176309
13.724881, -2.923909, 2.176309, 2.176309
13.586818, -3.407731, 2.176309, 2.176309
13.418560, -3.881897, 2.176309, 2.176309
13.220774, -4.344525, 2.176309, 2.176309
12.994245, -4.793780, 2.176309, 2.176309
12.739873, -5.227876, 2.176309, 2.176309
12.458668, -5.645091, 2.176309, 2.176309
12.151745, -6.043769, 2.176309, 2.176309
11.820323, -6.422326, 2.176309, 2.176309
11.465719, -6.779260, 2.176309, 2.176309
11.089340, -7.113153, 2.176309, 2.176309
10.692680, -7.422681, 2.176309, 2.176309
10.277313, -7.706613, 2.176309, 2.176309
9.844890, -7.963823, 2.176309, 2.176309
9.397126, -8.193290, 2.176309, 2.176309
8.935799, -8.394103, 2.176309, 2.176309
8.462741, -8.565463, 2.176309, 2.176309
7.979830, -8.706692, 2.176309, 2.176309
7.488983, -8.817228, 2.176309, 2.176309
6.992148, -8.896632, 2.176309, 2.176309
6.491299, -8.944590, 2.176309, 2.176309
5.988423, -8.960910, 2.176309, 2.176309
5.485199, -8.960956, 2.176309, 2.176309
4.981975, -8.960956, 2.176309, 2.176309
4.478752, -8.960956, 2.176309, 2.176309
3.975528, -8.960956, 2.176309, 2.176309
3.472304, -8.960956, 2.176309, 2.176309
2.969081, -8.960956, 2.176309, 2.176309
2.465857, -8.960956, 2.176309, 2.176309
1.962633, -8.960956, 2.176309, 2.176309
1.459410, -8.960956, 2.176309, 2.176309
0.956186, -8.960956, 2.176309, 2.176309
0.452962, -8.960956, 2.176309, 2.176309
