# x_m, y_m, w_tr_right_m, w_tr_left_m
-4.332768, 7.438789, 1.590016, 1.590016
-4.807963, 7.597974, 1.590016, 1.590016
-5.283157, 7.757160, 1.590016, 1.590016
-5.758352, 7.916345, 1.590016, 1.590016
-6.233546, 8.075531, 1.590016, 1.590016
-6.708740, 8.234717, 1.590016, 1.590016
-7.183935, 8.393902, 1.590016, 1.590016
-7.659129, 8.553088, 1.590016, 1.590016
-8.134324, 8.712274, 1.590016, 1.590016
-8.609518, 8.871459, 1.590016, 1.590016
-9.084713, 9.030645, 1.590016, 1.590016
-9.559907, 9.189830, 1.590016, 1.590016
-10.035101, 9.349016, 1.590016, 1.590016
-10.510296, 9.508202, 1.590016, 1.590016
-10.985490, 9.667387, 1.590016, 1.590016
-11.460685, 9.826573, 1.590016, 1.590016
-11.935879, 9.985759, 1.590016, 1.590016
-12.412600, 10.140130, 1.590016, 1.590016
-12.902591, 10.243636, 1.590016, 1.590016
-13.401806, 10.283393, 1.590016, 1.590016
-13.901988, 10.258746, 1.590016, 1.590016
-14.394864, 10.170103, 1.590016, 1.590016
-14.872281, 10.018932, 1.590016, 1.590016
-15.326344, 9.807735, 1.590016, 1.590016
-15.749541, 9.540006, 1.590016, 1.590016
-16.134874, 9.220172, 1.590016, 1.590016
-16.475967, 8.853525, 1.590016, 1.590016
-16.767180, 8.446128, 1.590016, 1.590016
-17.003695, 8.004720, 1.590016, 1.590016
-17.181599, 7.536601, 1.590016, 1.590016
-17.320447, 7.055077, 1.590016, 1.590016
-17.458320, 6.573267, 1.590016, 1.590016
-17.596192, 6.091457, 1.590016, 1.590016
-17.734065, 5.609647, 1.590016, 1.590016
-17.871937, 5.127837, 1.590016, 1.590016
-18.009810, 4.646027, 1.590016, 1.590016
-18.147682, 4.164217, 1.590016, 1.590016
-18.270558, 3.678612, 1.590016, 1.590016
-18.330056, 3.181424, 1.590016, 1.590016
-18.321064, 2.680763, 1.590016, 1.590016
-18.243751, 2.186019, 1.590016, 1.590016
-18.099563, 1.706470, 1.590016, 1.590016
-17.891202, 1.251109, 1.590016, 1.590016
-17.622451, 0.828567, 1.590016, 1.590016
-17.298489, 0.446720, 1.590016, 1.590016
-16.925399, 0.112723, 1.590016, 1.590016
-16.510180, -0.167163, 1.590016, 1.590016
-16.060620, -0.387690, 1.590016, 1.590016
-15.585149, -0.544723, 1.590016, 1.590016
-15.094268, -0.645070, 1.590016, 1.590016
-14.601735, -0.737596, 1.590016, 1.590016
-14.109202, -0.830121, 1.590016, 1.590016
-13.616669, -0.922646, 1.590016, 1.590016
-13.124136, -1.015172, 1.590016, 1.590016
-12.631603, -1.107697, 1.590016, 1.590016
-12.139070, -1.200222, 1.590016, 1.590016
-11.646537, -1.292748, 1.590016, 1.590016
-11.154004, -1.385273, 1.590016, 1.590016
-10.661470, -1.477798, 1.590016, 1.590016
-10.168937, -1.570324, 1.590016, 1.590016
-9.676404, -1.662849, 1.590016, 1.590016
-9.183871, -1.755374, 1.590016, 1.590016
-8.691338, -1.847900, 1.590016, 1.590016
-8.198805, -1.940425, 1.590016, 1.590016
-7.707581, -2.039162, 1.590016, 1.590016
-7.236307, -2.207491, 1.590016, 1.590016
-6.803246, -2.458266, 1.590016, 1.590016
-6.422677, -2.783216, 1.590016, 1.590016
-6.107147, -3.171627, 1.590016, 1.590016
-5.867059, -3.610690, 1.590016, 1.590016
-5.710328, -4.085928, 1.590016, 1.590016
-5.642122, -4.581670, 1.590016, 1.590016
-5.664687, -5.081571, 1.590016, 1.590016
-5.753440, -5.574741, 1.590016, 1.590016
-5.845966, -6.067274, 1.590016, 1.590016
-5.938491, -6.559807, 1.590016, 1.590016
-6.031016, -7.052340, 1.590016, 1.590016
-6.123542, -7.544873, 1.590016, 1.590016
-6.216067, -8.037406, 1.590016, 1.590016
-6.308592, -8.529939, 1.590016, 1.590016
-6.401118, -9.022472, 1.590016, 1.590016
-6.493272, -9.515070, 1.590016, 1.590016
-6.519454, -10.014189, 1.590016, 1.590016
-6.420429, -10.504101, 1.590016, 1.590016
-6.202437, -10.953896, 1.590016, 1.590016
-5.879224, -11.335191, 1.590016, 1.590016
-5.471175, -11.623923, 1.590016, 1.590016
-5.003995, -11.801724, 1.590016, 1.590016
-4.507263, -11.857494, 1.590016, 1.590016
-4.012321, -11.787723, 1.590016, 1.590016
